"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"VENETO 1";"Arzignano";"GRANCONA";1307;;1194;;47;"FEDERAZIONE DEI VERDI";"29"
"VENETO 1";"Arzignano";"GRANCONA";1307;;1194;;47;"MOV.SOC.TRICOLORE";"6"
"VENETO 1";"Arzignano";"GRANCONA";1307;;1194;;47;"RIFONDAZIONE COMUNISTA";"46"
"VENETO 1";"Arzignano";"GRANCONA";1307;;1194;;47;"FORZA ITALIA";"109"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"FEDERAZIONE DEI VERDI";"149"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"RIFONDAZIONE COMUNISTA";"384"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"MOV.SOC.TRICOLORE";"28"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"LEGA NORD";"2758"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"MANI PULITE";"27"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"FORZA ITALIA";"1254"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"CCD-CDU";"715"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"PDS";"851"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"RINNOVAMENTO IT-DINI";"501"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"ALLEANZA NAZIONALE";"975"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"PANNELLA-SGARBI";"86"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"UNIONE NORD EST";"312"
"VENETO 1";"Arzignano";"LONIGO";10678;;9548;;290;"POP-SVP-PRI-UD-PRODI";"898"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"RIFONDAZIONE COMUNISTA";"90"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"FORZA ITALIA";"480"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"UNIONE NORD EST";"166"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"PANNELLA-SGARBI";"48"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"ALLEANZA NAZIONALE";"280"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"RINNOVAMENTO IT-DINI";"195"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"MOV.SOC.TRICOLORE";"12"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"POP-SVP-PRI-UD-PRODI";"352"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"PDS";"264"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"FEDERAZIONE DEI VERDI";"84"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"MANI PULITE";"14"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"CCD-CDU";"246"
"VENETO 1";"Arzignano";"MONTEBELLO VICENTINO";4559;;3988;;100;"LEGA NORD";"1580"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"PDS";"975"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"UNIONE NORD EST";"679"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"PANNELLA-SGARBI";"170"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"ALLEANZA NAZIONALE";"1256"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"RINNOVAMENTO IT-DINI";"627"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"FEDERAZIONE DEI VERDI";"370"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"RIFONDAZIONE COMUNISTA";"531"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"FORZA ITALIA";"2093"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"MOV.SOC.TRICOLORE";"47"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"CCD-CDU";"742"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"MANI PULITE";"51"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"LEGA NORD";"5720"
"VENETO 1";"Arzignano";"MONTECCHIO MAGGIORE";16563;;14926;;271;"POP-SVP-PRI-UD-PRODI";"1067"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"FORZA ITALIA";"246"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"PANNELLA-SGARBI";"33"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"ALLEANZA NAZIONALE";"161"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"RINNOVAMENTO IT-DINI";"64"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"FEDERAZIONE DEI VERDI";"35"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"MOV.SOC.TRICOLORE";"10"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"PDS";"86"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"LEGA NORD";"534"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"CCD-CDU";"74"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"MANI PULITE";"4"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"POP-SVP-PRI-UD-PRODI";"90"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"UNIONE NORD EST";"66"
"VENETO 1";"Arzignano";"MONTEVIALE";1659;;1499;;20;"RIFONDAZIONE COMUNISTA";"52"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"FEDERAZIONE DEI VERDI";"27"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"MOV.SOC.TRICOLORE";"6"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"MANI PULITE";"4"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"CCD-CDU";"109"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"LEGA NORD";"974"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"FORZA ITALIA";"224"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"PDS";"99"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"POP-SVP-PRI-UD-PRODI";"180"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"UNIONE NORD EST";"91"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"PANNELLA-SGARBI";"11"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"ALLEANZA NAZIONALE";"114"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"RIFONDAZIONE COMUNISTA";"37"
"VENETO 1";"Arzignano";"MONTORSO VICENTINO";2279;;2023;;52;"RINNOVAMENTO IT-DINI";"65"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"LEGA NORD";"283"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"FORZA ITALIA";"46"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"PDS";"17"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"POP-SVP-PRI-UD-PRODI";"51"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"UNIONE NORD EST";"29"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"PANNELLA-SGARBI";"2"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"MANI PULITE";"3"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"ALLEANZA NAZIONALE";"38"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"CCD-CDU";"46"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"RINNOVAMENTO IT-DINI";"33"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"FEDERAZIONE DEI VERDI";"3"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"MOV.SOC.TRICOLORE";"2"
"VENETO 1";"Arzignano";"NOGAROLE VICENTINO";707;;604;;16;"RIFONDAZIONE COMUNISTA";"13"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"CCD-CDU";"161"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"LEGA NORD";"885"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"RIFONDAZIONE COMUNISTA";"50"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"FORZA ITALIA";"232"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"PDS";"108"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"POP-SVP-PRI-UD-PRODI";"131"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"UNIONE NORD EST";"107"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"PANNELLA-SGARBI";"16"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"ALLEANZA NAZIONALE";"236"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"RINNOVAMENTO IT-DINI";"101"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"FEDERAZIONE DEI VERDI";"37"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"MOV.SOC.TRICOLORE";"3"
"VENETO 1";"Arzignano";"ORGIANO";2486;;2207;;69;"MANI PULITE";"10"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"UNIONE NORD EST";"26"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"MANI PULITE";"8"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"CCD-CDU";"50"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"LEGA NORD";"263"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"FORZA ITALIA";"94"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"POP-SVP-PRI-UD-PRODI";"53"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"PANNELLA-SGARBI";"6"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"ALLEANZA NAZIONALE";"74"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"RINNOVAMENTO IT-DINI";"57"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"FEDERAZIONE DEI VERDI";"17"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"MOV.SOC.TRICOLORE";"2"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"RIFONDAZIONE COMUNISTA";"22"
"VENETO 1";"Arzignano";"SAN GERMANO DEI BERICI";817;;732;;25;"PDS";"19"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"UNIONE NORD EST";"51"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"MANI PULITE";"2"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"RIFONDAZIONE COMUNISTA";"14"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"MOV.SOC.TRICOLORE";"2"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"FEDERAZIONE DEI VERDI";"7"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"RINNOVAMENTO IT-DINI";"31"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"ALLEANZA NAZIONALE";"69"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"PANNELLA-SGARBI";"8"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"POP-SVP-PRI-UD-PRODI";"46"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"FORZA ITALIA";"108"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"LEGA NORD";"468"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"PDS";"28"
"VENETO 1";"Arzignano";"SAN PIETRO MUSSOLINO";1050;;928;;18;"CCD-CDU";"55"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"MOV.SOC.TRICOLORE";"20"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"MANI PULITE";"12"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"CCD-CDU";"276"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"LEGA NORD";"1347"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"FORZA ITALIA";"418"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"PDS";"243"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"POP-SVP-PRI-UD-PRODI";"197"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"UNIONE NORD EST";"152"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"PANNELLA-SGARBI";"39"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"ALLEANZA NAZIONALE";"305"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"RINNOVAMENTO IT-DINI";"181"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"FEDERAZIONE DEI VERDI";"68"
"VENETO 1";"Arzignano";"SAREGO";4088;;3611;;104;"RIFONDAZIONE COMUNISTA";"124"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"ALLEANZA NAZIONALE";"470"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"LEGA NORD";"1310"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"UNIONE NORD EST";"157"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"RIFONDAZIONE COMUNISTA";"94"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"MOV.SOC.TRICOLORE";"10"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"FEDERAZIONE DEI VERDI";"82"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"RINNOVAMENTO IT-DINI";"214"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"PANNELLA-SGARBI";"34"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"POP-SVP-PRI-UD-PRODI";"347"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"FORZA ITALIA";"541"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"CCD-CDU";"235"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"MANI PULITE";"23"
"VENETO 1";"Arzignano";"SOVIZZO";4323;;3897;;79;"PDS";"217"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"MOV.SOC.TRICOLORE";"1"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"RIFONDAZIONE COMUNISTA";"21"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"RINNOVAMENTO IT-DINI";"33"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"FEDERAZIONE DEI VERDI";"10"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"LEGA NORD";"367"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"MANI PULITE";"0"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"POP-SVP-PRI-UD-PRODI";"64"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"UNIONE NORD EST";"32"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"PANNELLA-SGARBI";"4"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"ALLEANZA NAZIONALE";"36"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"FORZA ITALIA";"72"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"CCD-CDU";"32"
"VENETO 1";"Arzignano";"ZERMEGHEDO";819;;737;;23;"PDS";"31"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"FEDERAZIONE DEI VERDI";"15"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"PDS";"270"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"RINNOVAMENTO";"9"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"SOCIALISTA";"17"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"PANNELLA-SGARBI";"9"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"RINNOVAMENTO IT-DINI";"57"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"RIFONDAZIONE COMUNISTA";"128"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"FORZA ITALIA";"461"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"ALLEANZA NAZIONALE";"240"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"POP-SVP-PRI-UD-PRODI";"206"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"CCD-CDU";"124"
"CALABRIA";"Vibo Valentia";"ACQUARO";3011;;1815;;111;"MOV.SOC.TRICOLORE";"51"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"SOCIALISTA";"99"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"MOV.SOC.TRICOLORE";"28"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"FEDERAZIONE DEI VERDI";"108"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"RINNOVAMENTO";"5"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"PANNELLA-SGARBI";"31"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"RIFONDAZIONE COMUNISTA";"137"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"FORZA ITALIA";"388"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"ALLEANZA NAZIONALE";"411"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"POP-SVP-PRI-UD-PRODI";"91"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"CCD-CDU";"383"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"RINNOVAMENTO IT-DINI";"468"
"CALABRIA";"Vibo Valentia";"BRIATICO";3535;;2734;;187;"PDS";"193"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"ALLEANZA NAZIONALE";"377"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"POP-SVP-PRI-UD-PRODI";"345"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"RIFONDAZIONE COMUNISTA";"118"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"CCD-CDU";"250"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"FORZA ITALIA";"302"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"PDS";"166"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"FEDERAZIONE DEI VERDI";"26"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"MOV.SOC.TRICOLORE";"35"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"SOCIALISTA";"67"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"RINNOVAMENTO IT-DINI";"182"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"RINNOVAMENTO";"6"
"CALABRIA";"Vibo Valentia";"CESSANITI";3426;;2254;;169;"PANNELLA-SGARBI";"48"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"FORZA ITALIA";"140"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"CCD-CDU";"178"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"ALLEANZA NAZIONALE";"189"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"RIFONDAZIONE COMUNISTA";"185"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"RINNOVAMENTO IT-DINI";"44"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"PANNELLA-SGARBI";"6"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"MOV.SOC.TRICOLORE";"16"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"FEDERAZIONE DEI VERDI";"7"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"RINNOVAMENTO";"5"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"PDS";"387"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"SOCIALISTA";"7"
"CALABRIA";"Vibo Valentia";"DINAMI";2866;;1518;;62;"POP-SVP-PRI-UD-PRODI";"226"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"PDS";"235"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"FORZA ITALIA";"122"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"RIFONDAZIONE COMUNISTA";"159"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"RINNOVAMENTO IT-DINI";"67"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"PANNELLA-SGARBI";"12"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"SOCIALISTA";"285"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"MOV.SOC.TRICOLORE";"13"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"RINNOVAMENTO";"3"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"POP-SVP-PRI-UD-PRODI";"204"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"CCD-CDU";"102"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"FEDERAZIONE DEI VERDI";"17"
"CALABRIA";"Vibo Valentia";"DRAPIA";2169;;1574;;107;"ALLEANZA NAZIONALE";"148"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"POP-SVP-PRI-UD-PRODI";"88"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"CCD-CDU";"191"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"ALLEANZA NAZIONALE";"223"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"FORZA ITALIA";"203"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"RIFONDAZIONE COMUNISTA";"45"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"RINNOVAMENTO IT-DINI";"35"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"PANNELLA-SGARBI";"13"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"SOCIALISTA";"22"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"MOV.SOC.TRICOLORE";"21"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"FEDERAZIONE DEI VERDI";"13"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"RINNOVAMENTO";"5"
"CALABRIA";"Vibo Valentia";"FILANDARI";1428;;1084;;70;"PDS";"82"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"RINNOVAMENTO";"5"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"FEDERAZIONE DEI VERDI";"3"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"PDS";"52"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"FORZA ITALIA";"196"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"CCD-CDU";"95"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"ALLEANZA NAZIONALE";"179"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"RIFONDAZIONE COMUNISTA";"61"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"RINNOVAMENTO IT-DINI";"96"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"PANNELLA-SGARBI";"10"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"SOCIALISTA";"14"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"MOV.SOC.TRICOLORE";"32"
"CALABRIA";"Vibo Valentia";"FRANCICA";1359;;998;;115;"POP-SVP-PRI-UD-PRODI";"66"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"FEDERAZIONE DEI VERDI";"19"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"CCD-CDU";"76"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"POP-SVP-PRI-UD-PRODI";"56"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"ALLEANZA NAZIONALE";"335"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"FORZA ITALIA";"220"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"RIFONDAZIONE COMUNISTA";"85"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"RINNOVAMENTO IT-DINI";"56"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"PANNELLA-SGARBI";"18"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"MOV.SOC.TRICOLORE";"17"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"RINNOVAMENTO";"7"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"PDS";"136"
"CALABRIA";"Vibo Valentia";"IONADI";1530;;1232;;108;"SOCIALISTA";"39"
