"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
14/6/1987 00:00:00;"S";"SICILIA";"NOTO";"MSI-DN";13124;" MOLTISANTI           ";" M L                  ";;;;"E"
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO III";"MSI-DN";7932;" RESTA                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO IV";"MSI-DN";8282;" MANTICA              ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO V";"MSI-DN";15653;" VERMI                ";" D                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO VI";"MSI-DN";20407;" ZINI                 ";" L                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"ABBIATEGRASSO";"MSI-DN";12856;" BORSANI              ";" C                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"RHO";"MSI-DN";14259;" RATTI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MONZA";"MSI-DN";10010;" BORSANI              ";" C                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIMERCATE";"MSI-DN";8984;" PISANO'              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LODI";"MSI-DN";6723;" FORTI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VOGHERA";"MSI-DN";5143;" NOVARINI             ";" D                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIGEVANO";"MSI-DN";6815;" POMATI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"PAVIA";"MSI-DN";5817;" DUE'                 ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SONDRIO";"MSI-DN";2827;" PAGANELLA            ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VARESE";"MSI-DN";11610;" VISCONTI             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BUSTO ARSIZIO";"MSI-DN";10343;" ALBERO               ";" I                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LEGA LOMBARDA";10371;" BOSSI                ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CLUSONE";"LEGA LOMBARDA";10676;" BIANCHI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LEGA LOMBARDA";6169;" BIANCHI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRENO";"LEGA LOMBARDA";1455;" POLI                 ";" A A                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LEGA LOMBARDA";2459;" LEONI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CHIARI";"LEGA LOMBARDA";1166;" MAFFEIS              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SALO'";"LEGA LOMBARDA";983;" ARIZZI               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"COMO";"LEGA LOMBARDA";9218;" BOSSI                ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LECCO";"LEGA LOMBARDA";5707;" BAZZAN VED DELMIRANI ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CANTU'";"LEGA LOMBARDA";11528;" BAZZAN VED DELMIRANI ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMONA";"LEGA LOMBARDA";1192;" LEONI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMA";"LEGA LOMBARDA";1044;" MORONI               ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MANTOVA";"LEGA LOMBARDA";530;" POLI                 ";" A A                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"OSTIGLIA";"LEGA LOMBARDA";215;" MAFFEIS              ";" L                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO I";"LEGA LOMBARDA";309;" BRAMBILLA            ";" G G                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO II";"LEGA LOMBARDA";524;" LEONI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO III";"LEGA LOMBARDA";696;" SPERONI              ";" F E                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO IV";"LEGA LOMBARDA";751;" POLI                 ";" A A                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO V";"LEGA LOMBARDA";2118;" CONTI                ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO VI";"LEGA LOMBARDA";2426;" ARIZZI               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"ABBIATEGRASSO";"LEGA LOMBARDA";7410;" MORONI               ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"RHO";"LEGA LOMBARDA";7877;" SPERONI              ";" F E                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MONZA";"LEGA LOMBARDA";7315;" BRAMBILLA            ";" G G                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIMERCATE";"LEGA LOMBARDA";6558;" BRAMBILLA            ";" G G                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LODI";"LEGA LOMBARDA";1721;" MORONI               ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VOGHERA";"LEGA LOMBARDA";359;" CONTI                ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIGEVANO";"LEGA LOMBARDA";848;" SPERONI              ";" F E                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"PAVIA";"LEGA LOMBARDA";1043;" ARIZZI               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SONDRIO";"LEGA LOMBARDA";3976;" BAZZAN VED DELMIRANI ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VARESE";"LEGA LOMBARDA";15802;" BOSSU                ";" U                    ";;;;"E"
14/6/1987 00:00:00;"S";"LOMBARDIA";"BUSTO ARSIZIO";"LEGA LOMBARDA";14830;" BIANCHI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LISTA VERDE";5426;" BORRA                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CLUSONE";"LISTA VERDE";3756;" SAVOLDI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LISTA VERDE";3704;" BURATTIN             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRENO";"LISTA VERDE";2361;" GONIZZI IN DE GUILI  ";" L                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LISTA VERDE";4590;" CROCELLA IN FARINELL ";" A N                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CHIARI";"LISTA VERDE";1812;" DOLCI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SALO'";"LISTA VERDE";2913;" CROCELLA IN FARINELL ";" A N                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"COMO";"LISTA VERDE";4027;" NAHMIAS DETTO PIERPA ";" OLO P                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LECCO";"LISTA VERDE";3923;" VILLA                ";" F A M                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CANTU'";"LISTA VERDE";4232;" RUDI                 ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMONA";"LISTA VERDE";2599;" CHIARINI             ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMA";"LISTA VERDE";2307;" BETTINI              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MANTOVA";"LISTA VERDE";3847;" BETTINI              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"OSTIGLIA";"LISTA VERDE";2825;" CHIARINI             ";" U                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO I";"LISTA VERDE";2159;" VILLA                ";" F A M                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO II";"LISTA VERDE";3147;" GROSSO IN ROMEO DETT ";" A GLORIA M T         ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO III";"LISTA VERDE";4304;" SIRTORI              ";" P G                  ";;;;"E"
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO IV";"LISTA VERDE";3829;" CICCIONI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO V";"LISTA VERDE";8973;" BORIA                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO VI";"LISTA VERDE";12089;" MAGNAGHI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"ABBIATEGRASSO";"LISTA VERDE";7745;" VILLA                ";" F A M                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"RHO";"LISTA VERDE";9637;" MAGNAGHI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MONZA";"LISTA VERDE";7151;" BETTIN               ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIMERCATE";"LISTA VERDE";7493;" TURI IN ABBATE       ";" R M                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LODI";"LISTA VERDE";4152;" GROSSO IN ROMEO DETT ";" A GLORIA M T         ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VOGHERA";"LISTA VERDE";1842;" ROMERI               ";" B                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VIGEVANO";"LISTA VERDE";2544;" CICCIONI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"PAVIA";"LISTA VERDE";3131;" MOGGI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SONDRIO";"LISTA VERDE";1474;" NAHMIAS DETTO PIERPA ";" OLO P                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"VARESE";"LISTA VERDE";5458;" LAVAZZA              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BUSTO ARSIZIO";"LISTA VERDE";6123;" LAVAZZA              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PLI";4575;" QUARENGHI            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CLUSONE";"PLI";2477;" MAZZOLENI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PLI";2455;" VITALI               ";" PAOLA B              ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRENO";"PLI";2324;" FOI                  ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PLI";6129;" QUILLERI DETTO SAM   ";" F                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CHIARI";"PLI";2010;" BRAVI                ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"SALO'";"PLI";2750;" BARZIZA              ";" P                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"COMO";"PLI";4603;" PEDRAGLIO            ";" C                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"LECCO";"PLI";9741;" FIOCCHI              ";" P                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CANTU'";"PLI";3985;" STERPA               ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMONA";"PLI";1704;" COTTARELLI           ";" C G                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"CREMA";"PLI";1716;" FIORENTINI           ";" G B                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MANTOVA";"PLI";1897;" STERPA               ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"OSTIGLIA";"PLI";1104;" BOTTURA              ";" I P C                ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO I";"PLI";5161;" MALAGODI             ";" G F                  ";;;;"E"
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO II";"PLI";5251;" MALAGODI             ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO III";"PLI";5173;" SILVESTRI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO IV";"PLI";6116;" SAVASTA              ";" R S                  ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO V";"PLI";7656;" DESIO                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"MILANO VI";"PLI";8128;" POZZI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"ABBIATEGRASSO";"PLI";4554;" DI BARTOLOMEI        ";" E                    ";;;;
14/6/1987 00:00:00;"S";"LOMBARDIA";"RHO";"PLI";4976;" MORINI               ";" U                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LUCERA";"MSI-DN";6284;" PRENCIPE             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"CERIGNOLA";"MSI-DN";8046;" TATARELLA            ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TARANTO";"MSI-DN";13095;" FALLONE              ";" S                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"MSI-DN";17813;" DEL PRETE            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LECCE";"MSI-DN";17785;" ALEMANNO             ";" F                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"MSI-DN";12835;" MICELI               ";" F                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TRICASE";"MSI-DN";13584;" OZZA                 ";" E                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARI";"P.RAD";6248;" PIOTKIN              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARLETTA-TRANI";"P.RAD";1720;" DE BENEDITTIS        ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MOLFETTA";"P.RAD";1356;" D'AMBROSIO           ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ROVIGO";"LISTA VERDE";2278;" CERUTI               ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ADRIA";"LISTA VERDE";957;" SPANO                ";" L                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"TREVISO";"LISTA VERDE";6131;" MASOBELLO            ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"LISTA VERDE";3413;" MASOBELLO            ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"LISTA VERDE";3309;" DE VIDI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VENEZIA";"LISTA VERDE";4572;" ROSA SALVA           ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"MIRANO";"LISTA VERDE";4971;" BOATO                ";" S                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SAN DONA' DI PIAVE";"LISTA VERDE";2496;" REBERSCHAK           ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CHIOGGIA";"LISTA VERDE";8058;" BOATO                ";" S                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA I";"LISTA VERDE";7922;" PINELLI              ";" C A M T              ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA COLLINA";"LISTA VERDE";3306;" FINCATO              ";" G C                  ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA PIANURA";"LISTA VERDE";2401;" CORRA'               ";" G G B                ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VICENZA";"LISTA VERDE";5767;" PINELLI              ";" C A M T              ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SCHIO";"LISTA VERDE";4063;" FAZIO                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BASSANO DEL GRAPPA";"LISTA VERDE";3256;" RIZZOLI              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BELLUNO";"PSI";21409;" ZANELLA              ";" S                    ";;;;"E"
14/6/1987 00:00:00;"S";"VENETO";"PADOVA";"PSI";23977;" PARISE               ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ESTE";"PSI";13272;" GAMBARIN             ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ADRIA";"PLI";792;" ROCCATO              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"TREVISO";"PLI";3936;" BETTERO              ";" N                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PLI";3385;" CALDART              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PLI";2217;" UGAREELLI            ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VENEZIA";"PLI";2402;" POGNICI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"MIRANO";"PLI";1768;" STELLA               ";" P                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SAN DONA' DI PIAVE";"PLI";1900;" PASTI                ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CHIOGGIA";"PLI";2796;" SVALDUZ              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA I";"PLI";5300;" POLO                 ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA COLLINA";"PLI";2573;" CHIEREGO             ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA PIANURA";"PLI";1720;" RUBINO               ";" M                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VICENZA";"PLI";4882;" CEVESE               ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SCHIO";"PLI";2792;" CEVESE               ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BASSANO DEL GRAPPA";"PLI";1868;" CEVESE               ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BELLUNO";"P.RAD";2552;" PIERI                ";" P                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"PADOVA";"P.RAD";6810;" TESSARI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ESTE";"P.RAD";1921;" SUARDI               ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CITTADELLA";"P.RAD";3835;" FANCHIN              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ROVIGO";"P.RAD";1698;" NEGRI IN DELL'ANTONI ";" O A M                ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ADRIA";"P.RAD";874;" FANCHIN              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"TREVISO";"P.RAD";4689;" TESSARI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"P.RAD";2599;" TESSARI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"P.RAD";2295;" CORDIVIOLA DETTO STA ";" NISCI R              ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VENEZIA";"P.RAD";2621;" STEFANI              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"MIRANO";"P.RAD";3673;" CARUSON DETTO MIMMO  ";" D                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SAN DONA' DI PIAVE";"P.RAD";2442;" ARALDI               ";" W                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CHIOGGIA";"P.RAD";6036;" CASELLATO            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA I";"P.RAD";7263;" SANDRONI             ";" U                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA COLLINA";"P.RAD";2794;" DANIELI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA PIANURA";"P.RAD";2298;" MORANDINI            ";" P                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VICENZA";"P.RAD";4090;" CROCE                ";" P                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SCHIO";"P.RAD";2487;" LANDI                ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BASSANO DEL GRAPPA";"P.RAD";2572;" CELLURARE            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BELLUNO";"PSDI";5421;" SCHIETROMA           ";" D                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"PADOVA";"PSDI";3314;" GRILLO               ";" E                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ESTE";"PSDI";1796;" DE LUCA              ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CITTADELLA";"PSDI";4139;" CALLIO               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ROVIGO";"PSDI";3973;" BRAZZOROTTO          ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ADRIA";"PSDI";2340;" ELARTI               ";" O                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"TREVISO";"PSDI";4229;" LUCCA                ";" L                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PSDI";3887;" CAPPARELLI           ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PSDI";7665;" BERNARDI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VENEZIA";"PSDI";1887;" CUCCINIELLO          ";" E                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"MIRANO";"PSDI";3187;" GOBBO                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SAN DONA' DI PIAVE";"PSDI";6096;" TIRTON               ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CHIOGGIA";"PSDI";4415;" LAGANA'              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA I";"PSDI";5084;" DE MANZONI           ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA COLLINA";"PSDI";2987;" ADAMI                ";" R                    ";;;;
