"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"PUGLIA";"LECCE";"RACALE";8452;4056;6788;3358;151;"FEDERAZIONE DEI VERDI";"60"
"PUGLIA";"LECCE";"RACALE";8452;4056;6788;3358;151;"DI PIETRO ITALIA DEI VALORI";"133"
"PUGLIA";"LECCE";"RACALE";8452;4056;6788;3358;151;"L'ULIVO";"1869"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"SOLIDARIETA'";"4"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"P.LIBERALE ITALIANO";"9"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"LEGA NORD";"8"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"DEM.CRIST.-NUOVO PSI";"26"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"ALTERNATIVA SOCIALE MUSSOLINI";"22"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"S.O.S. ITALIA";"1"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"FORZA ITALIA";"1929"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"ALLEANZA NAZIONALE";"1266"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"NO EURO";"27"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"FIAMMA TRICOLORE";"68"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"UNIONE DI CENTRO";"361"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"DIMENSIONE CHRISTIANA";"1"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"COMUNISTI ITALIANI";"53"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"RIFONDAZIONE COMUNISTA";"169"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"U.D.EUR POPOLARI";"77"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"LA ROSA NEL PUGNO";"84"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"I SOCIALISTI ";"8"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"PARTITO PENSIONATI";"26"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"FEDERAZIONE DEI VERDI";"63"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"DI PIETRO ITALIA DEI VALORI";"50"
"PUGLIA";"LECCE";"RUFFANO";7672;3601;5933;2857;130;"L'ULIVO";"1402"
"PUGLIA";"LECCE";"SALICE SALENTINO";7195;3416;5953;2918;116;"SOLIDARIETA'";"4"
"PUGLIA";"LECCE";"SALICE SALENTINO";7195;3416;5953;2918;116;"P.LIBERALE ITALIANO";"9"
"PUGLIA";"LECCE";"SALICE SALENTINO";7195;3416;5953;2918;116;"LEGA NORD";"5"
"PUGLIA";"LECCE";"SALICE SALENTINO";7195;3416;5953;2918;116;"DEM.CRIST.-NUOVO PSI";"36"
"PUGLIA";"LECCE";"SALICE SALENTINO";7195;3416;5953;2918;116;"ALTERNATIVA SOCIALE MUSSOLINI";"19"
"CAMPANIA 2";"SALERNO";"TRAMONTI";3205;1542;2543;1276;64;"NO EURO";"3"
"CAMPANIA 2";"SALERNO";"TRAMONTI";3205;1542;2543;1276;64;"PENSIONATI UNITI";"11"
"CAMPANIA 2";"SALERNO";"TRAMONTI";3205;1542;2543;1276;64;"DI PIETRO ITALIA DEI VALORI";"91"
"CAMPANIA 2";"SALERNO";"TRAMONTI";3205;1542;2543;1276;64;"U.D.EUR POPOLARI";"220"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"LA ROSA NEL PUGNO";"109"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"FEDERAZIONE DEI VERDI";"12"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"PARTITO PENSIONATI";"1"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"L'ULIVO";"223"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"I SOCIALISTI ";"1"
"CAMPANIA 2";"SALERNO";"CASTIGLIONE DEL GENOVESI";982;478;856;433;22;"SOLIDARIETA'";"0"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"TERZO POLO";"23"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"ALTERNATIVA SOCIALE MUSSOLINI";"243"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"DEM.CRIST.-NUOVO PSI";"331"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"ALLEANZA NAZIONALE";"4815"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"AMBIENTA-LISTA";"65"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"FORZA ITALIA";"10081"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"LEGA NORD";"31"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"FIAMMA TRICOLORE";"236"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"UNIONE DI CENTRO";"4775"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"NO EURO";"66"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"PENSIONATI UNITI";"78"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"DI PIETRO ITALIA DEI VALORI";"591"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"U.D.EUR POPOLARI";"914"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"COMUNISTI ITALIANI";"817"
"CAMPANIA 2";"SALERNO";"CAVA DE' TIRRENI";43429;20912;35882;17797;474;"RIFONDAZIONE COMUNISTA";"2199"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"COMUNISTI ITALIANI";"36"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"RIFONDAZIONE COMUNISTA";"54"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"LA ROSA NEL PUGNO";"16"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"FEDERAZIONE DEI VERDI";"17"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"PARTITO PENSIONATI";"2"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"L'ULIVO";"403"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"I SOCIALISTI ";"0"
"CAMPANIA 2";"SALERNO";"TRENTINARA";1370;655;1099;537;39;"SOLIDARIETA'";"0"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"TERZO POLO";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"ALTERNATIVA SOCIALE MUSSOLINI";"2"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"DEM.CRIST.-NUOVO PSI";"3"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"ALLEANZA NAZIONALE";"19"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"AMBIENTA-LISTA";"0"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"FORZA ITALIA";"38"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"LEGA NORD";"3"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"FIAMMA TRICOLORE";"2"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"UNIONE DI CENTRO";"5"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"NO EURO";"0"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"PENSIONATI UNITI";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"DI PIETRO ITALIA DEI VALORI";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"U.D.EUR POPOLARI";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"COMUNISTI ITALIANI";"2"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"RIFONDAZIONE COMUNISTA";"5"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"LA ROSA NEL PUGNO";"3"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"FEDERAZIONE DEI VERDI";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"PARTITO PENSIONATI";"0"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"L'ULIVO";"140"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"I SOCIALISTI ";"1"
"CAMPANIA 2";"SALERNO";"VALLE DELL'ANGELO";302;141;239;120;7;"SOLIDARIETA'";"0"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"TERZO POLO";"2"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"ALTERNATIVA SOCIALE MUSSOLINI";"38"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"DEM.CRIST.-NUOVO PSI";"38"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"ALLEANZA NAZIONALE";"739"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"AMBIENTA-LISTA";"6"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"FORZA ITALIA";"1731"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"LEGA NORD";"8"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"FIAMMA TRICOLORE";"40"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"UNIONE DI CENTRO";"270"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"NO EURO";"10"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"PENSIONATI UNITI";"13"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"DI PIETRO ITALIA DEI VALORI";"96"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"U.D.EUR POPOLARI";"149"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"COMUNISTI ITALIANI";"117"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"RIFONDAZIONE COMUNISTA";"238"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"LA ROSA NEL PUGNO";"268"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"FEDERAZIONE DEI VERDI";"111"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"PARTITO PENSIONATI";"29"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"L'ULIVO";"1907"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"I SOCIALISTI ";"6"
"CAMPANIA 2";"SALERNO";"VALLO DELLA LUCANIA";7056;3373;6111;2997;125;"SOLIDARIETA'";"10"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"TERZO POLO";"1"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"ALTERNATIVA SOCIALE MUSSOLINI";"15"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"DEM.CRIST.-NUOVO PSI";"15"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"ALLEANZA NAZIONALE";"219"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"AMBIENTA-LISTA";"1"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"FORZA ITALIA";"308"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"LEGA NORD";"8"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"FIAMMA TRICOLORE";"11"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"UNIONE DI CENTRO";"43"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"NO EURO";"1"
"CAMPANIA 2";"SALERNO";"VALVA";1488;750;1210;611;45;"PENSIONATI UNITI";"5"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"LEGA NORD";"14"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"ALTERNATIVA SOCIALE MUSSOLINI";"16"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"DEM.CRIST.-NUOVO PSI";"20"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"ALLEANZA NAZIONALE";"281"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"UNIONE DI CENTRO";"254"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"FORZA ITALIA";"381"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"FEDERAZIONE DEI VERDI";"35"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"DI PIETRO ITALIA DEI VALORI";"24"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"U.D.EUR POPOLARI";"4"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"RIFONDAZIONE COMUNISTA";"427"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"L'ULIVO";"1335"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"LISTA CONSUMATORI";"4"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"COMUNISTI ITALIANI";"145"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"LA ROSA NEL PUGNO";"71"
"TOSCANA";"SIENA";"PIANCASTAGNAIO";3549;1720;3158;1562;31;"PARTITO PENSIONATI";"20"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"FIAMMA TRICOLORE";"4"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"LEGA NORD";"9"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"ALTERNATIVA SOCIALE MUSSOLINI";"5"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"DEM.CRIST.-NUOVO PSI";"7"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"ALLEANZA NAZIONALE";"150"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"UNIONE DI CENTRO";"81"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"FORZA ITALIA";"247"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"FEDERAZIONE DEI VERDI";"17"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"DI PIETRO ITALIA DEI VALORI";"12"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"U.D.EUR POPOLARI";"2"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"RIFONDAZIONE COMUNISTA";"105"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"L'ULIVO";"875"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"LISTA CONSUMATORI";"3"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"COMUNISTI ITALIANI";"68"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"LA ROSA NEL PUGNO";"28"
"TOSCANA";"SIENA";"PIENZA";1801;889;1649;839;17;"PARTITO PENSIONATI";"6"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"FIAMMA TRICOLORE";"101"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"LEGA NORD";"170"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"ALTERNATIVA SOCIALE MUSSOLINI";"70"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"DEM.CRIST.-NUOVO PSI";"87"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"ALLEANZA NAZIONALE";"1870"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"UNIONE DI CENTRO";"849"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"FORZA ITALIA";"2341"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"FEDERAZIONE DEI VERDI";"323"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"DI PIETRO ITALIA DEI VALORI";"206"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"U.D.EUR POPOLARI";"60"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"RIFONDAZIONE COMUNISTA";"1251"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"L'ULIVO";"11525"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"LISTA CONSUMATORI";"59"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"COMUNISTI ITALIANI";"597"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"LA ROSA NEL PUGNO";"336"
"TOSCANA";"SIENA";"POGGIBONSI";22679;10942;20360;9991;166;"PARTITO PENSIONATI";"74"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"FIAMMA TRICOLORE";"4"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"LEGA NORD";"7"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"ALTERNATIVA SOCIALE MUSSOLINI";"3"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"DEM.CRIST.-NUOVO PSI";"5"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"ALLEANZA NAZIONALE";"157"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"UNIONE DI CENTRO";"68"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"FORZA ITALIA";"187"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"FEDERAZIONE DEI VERDI";"19"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"DI PIETRO ITALIA DEI VALORI";"9"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"U.D.EUR POPOLARI";"4"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"RIFONDAZIONE COMUNISTA";"66"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"L'ULIVO";"506"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"LISTA CONSUMATORI";"3"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"COMUNISTI ITALIANI";"33"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"LA ROSA NEL PUGNO";"12"
"TOSCANA";"SIENA";"RADDA IN CHIANTI";1298;627;1136;570;25;"PARTITO PENSIONATI";"2"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"FIAMMA TRICOLORE";"2"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"LEGA NORD";"5"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"ALTERNATIVA SOCIALE MUSSOLINI";"5"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"DEM.CRIST.-NUOVO PSI";"10"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"ALLEANZA NAZIONALE";"106"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"UNIONE DI CENTRO";"81"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"FORZA ITALIA";"151"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"FEDERAZIONE DEI VERDI";"8"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"DI PIETRO ITALIA DEI VALORI";"5"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"U.D.EUR POPOLARI";"0"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"RIFONDAZIONE COMUNISTA";"56"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"L'ULIVO";"363"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"LISTA CONSUMATORI";"1"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"COMUNISTI ITALIANI";"23"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"LA ROSA NEL PUGNO";"53"
"TOSCANA";"SIENA";"RADICOFANI";1016;500;906;458;18;"PARTITO PENSIONATI";"3"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"FIAMMA TRICOLORE";"2"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"LEGA NORD";"2"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"ALTERNATIVA SOCIALE MUSSOLINI";"3"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"DEM.CRIST.-NUOVO PSI";"10"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"ALLEANZA NAZIONALE";"47"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"UNIONE DI CENTRO";"28"
"TOSCANA";"SIENA";"RADICONDOLI";748;363;670;336;6;"FORZA ITALIA";"69"
"SARDEGNA";"SASSARI";"ARDARA";661;335;544;276;5;"LEGA NORD";"0"
"SARDEGNA";"SASSARI";"ARDARA";661;335;544;276;5;"ALLEANZA NAZIONALE";"41"
"SARDEGNA";"SASSARI";"ARDARA";661;335;544;276;5;"FIAMMA TRICOLORE";"1"
"SARDEGNA";"SASSARI";"ARDARA";661;335;544;276;5;"DEM.CRIST.-NUOVO PSI";"2"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"TERZO POLO";"1"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"ALTERNATIVA SOCIALE MUSSOLINI";"6"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"DEM.CRIST.-NUOVO PSI";"11"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"ALLEANZA NAZIONALE";"48"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"AMBIENTA-LISTA";"1"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"FORZA ITALIA";"136"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"LEGA NORD";"0"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"FIAMMA TRICOLORE";"5"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"UNIONE DI CENTRO";"22"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"NO EURO";"1"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"PENSIONATI UNITI";"1"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"DI PIETRO ITALIA DEI VALORI";"5"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"U.D.EUR POPOLARI";"28"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"COMUNISTI ITALIANI";"5"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"RIFONDAZIONE COMUNISTA";"38"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"LA ROSA NEL PUGNO";"16"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"FEDERAZIONE DEI VERDI";"9"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"PARTITO PENSIONATI";"2"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"L'ULIVO";"273"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"I SOCIALISTI ";"2"
"CAMPANIA 2";"SALERNO";"CONTRONE";771;373;644;335;26;"SOLIDARIETA'";"1"
"CAMPANIA 2";"SALERNO";"CONTURSI-TERME";2564;1247;2161;1076;52;"TERZO POLO";"1"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"U.D.EUR POPOLARI";"9"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"RIFONDAZIONE COMUNISTA";"125"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"COMUNISTI ITALIANI";"21"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"L'ULIVO";"148"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"DI PIETRO ITALIA DEI VALORI";"7"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"FEDERAZIONE DEI VERDI";"4"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"LA ROSA NEL PUGNO";"11"
"SARDEGNA";"SASSARI";"BANARI";583;299;471;250;4;"PARTITO PENSIONATI";"2"
"SARDEGNA";"SASSARI";"BENETUTTI";1699;828;1281;628;19;"SARDIGNA NATZIONE";"12"
"SARDEGNA";"SASSARI";"BENETUTTI";1699;828;1281;628;19;"LEGA NORD";"0"
"SARDEGNA";"SASSARI";"BENETUTTI";1699;828;1281;628;19;"ALLEANZA NAZIONALE";"123"
