"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"RIFONDAZIONE COMUNISTA";"129"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"P.POPOLARE ITALIANO";"203"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"PDS";"141"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"LA RETE-MOV.DEM.";"10"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"PSI";"35"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"FEDERAZIONE DEI VERDI";"47"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"LISTA PANNELLA";"83"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"ALLEANZA NAZIONALE";"176"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"LEGA NORD";"279"
"PIEMONTE 2";"Borgomanero";"LESA";1970;;1737;;56;"ALLEANZA DEMOCRATICA";"27"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"LISTA PANNELLA";"48"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"ALLEANZA NAZIONALE";"110"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"FEDERAZIONE DEI VERDI";"26"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"FORZA ITALIA";"352"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"LEGA NORD";"181"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"P.POPOLARE ITALIANO";"150"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"RIFONDAZIONE COMUNISTA";"95"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"PSI";"12"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"LA RETE-MOV.DEM.";"4"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"PDS";"93"
"PIEMONTE 2";"Borgomanero";"MAGGIORA";1381;;1201;;66;"ALLEANZA DEMOCRATICA";"9"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"ALLEANZA NAZIONALE";"35"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"RIFONDAZIONE COMUNISTA";"33"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"LISTA PANNELLA";"36"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"PSI";"12"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"PDS";"41"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"ALLEANZA DEMOCRATICA";"3"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"FEDERAZIONE DEI VERDI";"6"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"LA RETE-MOV.DEM.";"6"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"P.POPOLARE ITALIANO";"134"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"FORZA ITALIA";"271"
"PIEMONTE 2";"Borgomanero";"MASSINO VISCONTI";865;;787;;33;"LEGA NORD";"157"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"ALLEANZA NAZIONALE";"145"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"ALLEANZA DEMOCRATICA";"18"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"FEDERAZIONE DEI VERDI";"61"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"LEGA NORD";"282"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"P.POPOLARE ITALIANO";"192"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"LISTA PANNELLA";"83"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"PDS";"178"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"PSI";"30"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"LA RETE-MOV.DEM.";"13"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"FORZA ITALIA";"428"
"PIEMONTE 2";"Borgomanero";"MEINA";1807;;1609;;32;"RIFONDAZIONE COMUNISTA";"111"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"LEGA NORD";"123"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"ALLEANZA DEMOCRATICA";"10"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"P.POPOLARE ITALIANO";"135"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"RIFONDAZIONE COMUNISTA";"27"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"PSI";"10"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"LA RETE-MOV.DEM.";"7"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"PDS";"66"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"FORZA ITALIA";"137"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"ALLEANZA NAZIONALE";"50"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"FEDERAZIONE DEI VERDI";"24"
"PIEMONTE 2";"Borgomanero";"MIASINO";825;;650;;30;"LISTA PANNELLA";"15"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"RIFONDAZIONE COMUNISTA";"23"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"ALLEANZA DEMOCRATICA";"18"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"LEGA NORD";"217"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"P.POPOLARE ITALIANO";"120"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"FORZA ITALIA";"313"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"ALLEANZA NAZIONALE";"85"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"LISTA PANNELLA";"56"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"FEDERAZIONE DEI VERDI";"18"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"PDS";"78"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"LA RETE-MOV.DEM.";"4"
"PIEMONTE 2";"Borgomanero";"NEBBIUNO";1210;;1019;;53;"PSI";"16"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"LISTA PANNELLA";"59"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"LEGA NORD";"192"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"P.POPOLARE ITALIANO";"148"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"RIFONDAZIONE COMUNISTA";"62"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"PSI";"21"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"LA RETE-MOV.DEM.";"7"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"FEDERAZIONE DEI VERDI";"34"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"ALLEANZA NAZIONALE";"72"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"FORZA ITALIA";"285"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"ALLEANZA DEMOCRATICA";"22"
"PIEMONTE 2";"Borgomanero";"OLEGGIO CASTELLO";1200;;1075;;30;"PDS";"109"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"ALLEANZA DEMOCRATICA";"10"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"LISTA PANNELLA";"50"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"FEDERAZIONE DEI VERDI";"28"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"PDS";"64"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"LA RETE-MOV.DEM.";"3"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"PSI";"9"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"RIFONDAZIONE COMUNISTA";"39"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"ALLEANZA NAZIONALE";"79"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"FORZA ITALIA";"185"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"P.POPOLARE ITALIANO";"172"
"PIEMONTE 2";"Borgomanero";"ORTA SAN GIULIO";915;;791;;24;"LEGA NORD";"118"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"RIFONDAZIONE COMUNISTA";"43"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"PSI";"16"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"LA RETE-MOV.DEM.";"23"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"ALLEANZA DEMOCRATICA";"21"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"LEGA NORD";"218"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"PDS";"79"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"FEDERAZIONE DEI VERDI";"33"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"LISTA PANNELLA";"43"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"ALLEANZA NAZIONALE";"81"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"FORZA ITALIA";"308"
"PIEMONTE 2";"Borgomanero";"PARUZZARO";1233;;1087;;31;"P.POPOLARE ITALIANO";"163"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"LA RETE-MOV.DEM.";"7"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"ALLEANZA DEMOCRATICA";"11"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"LEGA NORD";"111"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"P.POPOLARE ITALIANO";"108"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"PSI";"20"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"PDS";"109"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"FEDERAZIONE DEI VERDI";"15"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"LISTA PANNELLA";"45"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"ALLEANZA NAZIONALE";"60"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"FORZA ITALIA";"243"
"PIEMONTE 2";"Borgomanero";"PELLA";971;;852;;31;"RIFONDAZIONE COMUNISTA";"53"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"LISTA PANNELLA";"49"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"FEDERAZIONE DEI VERDI";"32"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"ALLEANZA NAZIONALE";"78"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"PDS";"112"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"PSI";"16"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"LEGA NORD";"165"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"P.POPOLARE ITALIANO";"93"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"LA RETE-MOV.DEM.";"3"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"RIFONDAZIONE COMUNISTA";"42"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"FORZA ITALIA";"264"
"PIEMONTE 2";"Borgomanero";"PETTENASCO";1095;;936;;39;"ALLEANZA DEMOCRATICA";"11"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"FORZA ITALIA";"149"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"ALLEANZA NAZIONALE";"27"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"LISTA PANNELLA";"29"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"FEDERAZIONE DEI VERDI";"13"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"PDS";"65"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"PSI";"6"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"RIFONDAZIONE COMUNISTA";"28"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"P.POPOLARE ITALIANO";"47"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"LEGA NORD";"70"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"ALLEANZA DEMOCRATICA";"8"
"PIEMONTE 2";"Borgomanero";"PISANO";553;;483;;18;"LA RETE-MOV.DEM.";"3"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"PSI";"15"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"FORZA ITALIA";"433"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"ALLEANZA NAZIONALE";"48"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"LISTA PANNELLA";"41"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"FEDERAZIONE DEI VERDI";"23"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"ALLEANZA DEMOCRATICA";"9"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"LA RETE-MOV.DEM.";"10"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"RIFONDAZIONE COMUNISTA";"56"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"P.POPOLARE ITALIANO";"87"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"LEGA NORD";"180"
"PIEMONTE 2";"Borgomanero";"POGNO";1241;;1112;;54;"PDS";"127"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"PDS";"192"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"ALLEANZA DEMOCRATICA";"18"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"RIFONDAZIONE COMUNISTA";"139"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"P.POPOLARE ITALIANO";"191"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"PSI";"37"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"LA RETE-MOV.DEM.";"9"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"LISTA PANNELLA";"40"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"ALLEANZA NAZIONALE";"90"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"FEDERAZIONE DEI VERDI";"39"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"FORZA ITALIA";"340"
"PIEMONTE 2";"Borgomanero";"PRATO SESIA";1615;;1458;;51;"LEGA NORD";"265"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"ALLEANZA DEMOCRATICA";"55"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"LEGA NORD";"491"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"PSI";"47"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"FORZA ITALIA";"785"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"LISTA PANNELLA";"150"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"FEDERAZIONE DEI VERDI";"80"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"ALLEANZA NAZIONALE";"172"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"RIFONDAZIONE COMUNISTA";"290"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"P.POPOLARE ITALIANO";"463"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"PDS";"667"
"PIEMONTE 2";"Borgomanero";"ROMAGNANO SESIA";3725;;3440;;90;"LA RETE-MOV.DEM.";"25"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"PDS";"465"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"PSI";"24"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"RIFONDAZIONE COMUNISTA";"132"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"LA RETE-MOV.DEM.";"5"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"P.POPOLARE ITALIANO";"162"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"ALLEANZA DEMOCRATICA";"30"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"FEDERAZIONE DEI VERDI";"40"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"LISTA PANNELLA";"60"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"ALLEANZA NAZIONALE";"129"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"FORZA ITALIA";"697"
"PIEMONTE 2";"Borgomanero";"SAN MAURIZIO D'OPAGLIO";2394;;2238;;53;"LEGA NORD";"352"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"ALLEANZA NAZIONALE";"45"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"P.POPOLARE ITALIANO";"50"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"RIFONDAZIONE COMUNISTA";"39"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"PSI";"3"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"LA RETE-MOV.DEM.";"1"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"PDS";"64"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"LISTA PANNELLA";"35"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"FORZA ITALIA";"201"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"FEDERAZIONE DEI VERDI";"25"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"LEGA NORD";"88"
"PIEMONTE 2";"Borgomanero";"SORISO";632;;589;;15;"ALLEANZA DEMOCRATICA";"5"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"RIFONDAZIONE COMUNISTA";"77"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"ALLEANZA DEMOCRATICA";"24"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"PATTO SEGNI";"157"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"PSI";"23"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"FORZA ITALIA";"391"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"FEDERAZIONE DEI VERDI";"60"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"ALLEANZA NAZIONALE";"221"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"LEGA AUT.VENETA";"80"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"INIZIATIVA POP.DEM.";"40"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"P.POPOLARE ITALIANO";"536"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"PDS";"236"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"LEGA NORD";"400"
"VENETO 1";"Este";"BAONE";2550;;2401;;81;"PART.LEGGE NATURALE";"5"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"ALLEANZA DEMOCRATICA";"10"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"PART.LEGGE NATURALE";"2"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"INIZIATIVA POP.DEM.";"1"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"P.POPOLARE ITALIANO";"82"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"LEGA NORD";"67"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"RIFONDAZIONE COMUNISTA";"40"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"PATTO SEGNI";"35"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"PSI";"7"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"FORZA ITALIA";"154"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"FEDERAZIONE DEI VERDI";"14"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"ALLEANZA NAZIONALE";"39"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"PDS";"78"
"VENETO 1";"Este";"BARBONA";657;;615;;33;"LEGA AUT.VENETA";"18"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"FEDERAZIONE DEI VERDI";"45"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"LEGA AUT.VENETA";"49"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"RIFONDAZIONE COMUNISTA";"53"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"ALLEANZA DEMOCRATICA";"4"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"PATTO SEGNI";"89"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"FORZA ITALIA";"250"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"LEGA NORD";"144"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"ALLEANZA NAZIONALE";"107"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"PART.LEGGE NATURALE";"2"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"INIZIATIVA POP.DEM.";"16"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"P.POPOLARE ITALIANO";"182"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"PDS";"142"
"VENETO 1";"Este";"CARCERI";1282;;1181;;50;"PSI";"5"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"INIZIATIVA POP.DEM.";"40"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"PART.LEGGE NATURALE";"9"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"LEGA NORD";"554"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"ALLEANZA NAZIONALE";"248"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"P.POPOLARE ITALIANO";"558"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"LEGA AUT.VENETA";"124"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"RIFONDAZIONE COMUNISTA";"145"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"ALLEANZA DEMOCRATICA";"20"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"PATTO SEGNI";"177"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"PSI";"43"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"FORZA ITALIA";"931"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"FEDERAZIONE DEI VERDI";"88"
"VENETO 1";"Este";"CASALE DI SCODOSIA";4109;;3690;;128;"PDS";"537"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"ALLEANZA NAZIONALE";"100"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"LEGA AUT.VENETA";"29"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"PDS";"378"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"P.POPOLARE ITALIANO";"143"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"INIZIATIVA POP.DEM.";"4"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"LEGA NORD";"182"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"RIFONDAZIONE COMUNISTA";"75"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"ALLEANZA DEMOCRATICA";"7"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"PATTO SEGNI";"52"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"PSI";"38"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"FEDERAZIONE DEI VERDI";"26"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"FORZA ITALIA";"289"
"VENETO 1";"Este";"CASTELBALDO";1560;;1417;;52;"PART.LEGGE NATURALE";"5"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"ALLEANZA DEMOCRATICA";"158"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"PDS";"1784"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"ALLEANZA NAZIONALE";"1366"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"FEDERAZIONE DEI VERDI";"515"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"FORZA ITALIA";"2824"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"PATTO SEGNI";"1052"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"RIFONDAZIONE COMUNISTA";"651"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"LEGA AUT.VENETA";"384"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"LEGA NORD";"2275"
"VENETO 1";"Este";"ESTE";15078;;13990;;401;"PART.LEGGE NATURALE";"55"
