"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PSI";19459;"PISCHEDDA ANTONIO DETTO ANTONE";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"RIFONDAZIONE COMUNISTA";13807;"GRASSI DINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PRI";7457;"PERIOLI ALFREDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"MSI-DN";6281;"VALDES PIETRO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"FEDERAZIONE DEI VERDI";4830;"PORTUNATO PIERLUIGI DETTO PIER";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PLI";2693;"TARTARINI ALBERTO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PARTITO PENSIONATI";1862;"CACCIAMATTA PIERINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"LA LEGA CAS-PENS.";1711;"LO BOSCO VITTORIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"PSDI";2429;"RAMPANI GIULIO ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"LISTA REFERENDUM";1243;"DONALISIO LUIGI";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"LA SPEZIA";"FEDERALISMO-PENS.UV.";185;"PERNICIARO PIETRO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PDS";73906;"FABJ IN RAMOUS ADA VALERIA";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"DC";37273;"SUSINI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PSI";21793;"DI FRANCESCO ENNIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"LEGA LOMBARDA";17023;"STAGLIENO MARCELLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"RIFONDAZIONE COMUNISTA";14057;"ANTONUCCI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PRI";18532;"GAZZONI FRASCARA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"MSI-DN";10284;"TOSSANI MICHELE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"FEDERAZIONE DEI VERDI";8504;"RAMINA GIUSEPPE DETTO BEPPE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PLI";7863;"TASSELLI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PSDI-LEGA NUOVA";2638;"TRIVELLINI RAFFAELE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"LISTA REFERENDUM";4525;"MATTEUCCI ARMANDI AVOGLI TROTT";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"PARTITO PENSIONATI";2463;"SPINELLI PIETRO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"CPA";435;"BEVILACQUA ANGELO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"MOV.EUR.AUTOMOB.";360;"PIACENTI ROMEO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA I";"FEDERALISMO-PENS.UV.";149;"SANSONI FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PDS";73703;"VISCO VINCENZO ALFONSO";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"DC";31419;"CHIUSOLI FRANCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PSI";20138;"DI FRANCESCO ENNIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"LEGA LOMBARDA";13696;"STAGLIENO MARCELLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"RIFONDAZIONE COMUNISTA";13487;"CICCONI IVAN";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PRI";9065;"BIOLCHINI MARISA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"MSI-DN";6781;"TOSSANI MICHELE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"FEDERAZIONE DEI VERDI";5481;"RAVAGLIA ANGELO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PLI";3940;"BERTUZZI ROBERTO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PSDI-LEGA NUOVA";2763;"BALLANDI CLAUDIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"LISTA REFERENDUM";2301;"MATTEUCCI ARMANDI AVOGLI TROTT";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"PARTITO PENSIONATI";1621;"MONTAGNA IN GALLO DANIELA DORE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"CPA";399;"BEVILACQUA ANGELO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"MOV.EUR.AUTOMOB.";296;"PIACENTI ROMEO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA II";"FEDERALISMO-PENS.UV.";106;"SANSONI FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PDS";80827;"ALBERICI IN OCCHETTO AURELIANA";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"DC";34999;"GIULIANI PAOLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PSI";21357;"DI FRANCESCO ENNIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"LEGA LOMBARDA";15150;"TARTARINI UMBERTO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"RIFONDAZIONE COMUNISTA";15866;"MELLONI GUGLIELMO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PRI";8624;"VARNI ANGELO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"MSI-DN";6429;"TOSSANI MICHELE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"FEDERAZIONE DEI VERDI";5459;"GUERRA IN BISTARELLI DANIELA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PLI";3820;"ELMI ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PSDI-LEGA NUOVA";1942;"SUZZI ALBERTO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"LISTA REFERENDUM";1978;"MONACO CARLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"PARTITO PENSIONATI";1326;"MONTAGNA IN GALLO DANIELA DORE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"CPA";540;"VETRI EDGARDO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"MOV.EUR.AUTOMOB.";366;"FABBRI ROMANO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"BOLOGNA III-IMOLA";"FEDERALISMO-PENS.UV.";156;"TASSINARI GIANFRANCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PDS";49492;"VARESE RANIERI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"DC";28264;"SANTINI ALFREDO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PSI";22564;"COVATTA LUIGI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"LEGA LOMBARDA";12328;"SERAFINI VITTORIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"RIFONDAZIONE COMUNISTA";11669;"CARDINALI SANDRO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PRI";5657;"DAL PRA' ROBERTO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"MSI-DN";7282;"MENARINI GUIDO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"FEDERAZIONE DEI VERDI";5687;"LUGLI DANIELE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PLI";3857;"BUOSI LUCIA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PSDI-LEGA NUOVA";3707;"PRETI LUIGI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"LISTA REFERENDUM";1573;"TRENTINI IN FACCHINI PATRIZIA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"PARTITO PENSIONATI";1417;"FILOSA ALFONSO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"CPA";308;"VETRI EDGARDO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"MOV.EUR.AUTOMOB.";247;"ZINGARETTI AMERICO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"FERRARA";"FEDERALISMO-PENS.UV.";128;"TASSINARI GIANFRANCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PDS";43017;"BARBIERI IN TAGLIAVINI SILVIA";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"DC";21109;"BARALDI SAURO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PSI";20979;"COVATTA LLUIGI";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"LEGA LOMBARDA";7977;"SERAFINI VITTORIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"RIFONDAZIONE COMUNISTA";11744;"ZANNI TONINO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PRI";2969;"MANUZZI ARISTIDE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"MSI-DN";4189;"GIACOMELLI ALBINO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"FEDERAZIONE DEI VERDI";2954;"LUPI ENZO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PLI";1630;"GUGLIELMINI ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PSDI-LEGA NUOVA";6971;"PRETI LUIGI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"LISTA REFERENDUM";814;"MEZZATESTA FRANCESCO MARIA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"PARTITO PENSIONATI";1014;"ANTONINI ARTURO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"CPA";563;"FAVONI MICCOLI PIER LUIGI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"MOV.EUR.AUTOMOB.";152;"ZINGARETTI AMARICO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"PORTOMAGGIORE";"FEDERALISMO-PENS.UV.";72;"TASSINARI GIANFRANCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PDS";60801;"PIERANI TERZO";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"DC";37976;"FOSCHI ARMANDO";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PSI";16643;"MARTINEZ IN SANCISI MARIA CECI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"LEGA LOMBARDA";10701;"DEL BIANCO ADRIANO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"RIFONDAZIONE COMUNISTA";12784;"MONTESI GASTONE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PRI";8645;"PICCIONI CELESTINO GIORGIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"MSI-DN";7848;"CUCCI CLETO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"FEDERAZIONE DEI VERDI";6074;"MANTUANO ARIANO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PLI";3308;"MANTERO ALESSANDRO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PSDI-LEGA NUOVA";1810;"COLLINI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"LISTA REFERENDUM";1699;"CAMPANA DARIO MARIA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"PARTITO PENSIONATI";1534;"ANTONINI ARTURO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"CPA";950;"MELANDRI MANLIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"MOV.EUR.AUTOMOB.";247;"PIACENTI ROMEO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"RIMINI";"FEDERALISMO-PENS.UV.";176;"SANSONI FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PDS";45320;"CASADEI LUCCHI ARCHIMEDE DETTO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"DC";30008;"CAPPELLI LORENZO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PSI";11675;"SATANASSI EFREM";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"LEGA LOMBARDA";7074;"DEL BIANCO ADRIANO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"RIFONDAZIONE COMUNISTA";11810;"STRADA AURELIO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PRI";20786;"GUALTIERI LIBERO";;;;;"E"
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"MSI-DN";3950;"MAIO GENNARO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"FEDERAZIONE DEI VERDI";3545;"PEDRELLI ANNA DETTA LIA";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PLI";1668;"MONDARDINI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PSDI-LEGA NUOVA";827;"BRUNELLI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"LISTA REFERENDUM";1160;"MATTEUCCI ARMANDI AVOGLI TROTT";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"PARTITO PENSIONATI";806;"SALOMONI LUIGI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"CPA";863;"GRAMELLINI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"EMILIA-ROMAGNA";"CESENA";"MOV.EUR.AUTOMOB.";141;"ZINGARETTI AMERICO";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"PRI";11559;"CORONA ALFREDO";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"FEDERAZIONE DEI VERDI";4949;"FRANZONI MARIO DETTO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"PLI";4507;"MARTINO VON STOHRER CARLA MATI";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"PSDI";5175;"MATACCHIONI PASQUALINO";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"LISTA PANNELLA";2932;"SCOZZAFAVA ROMANO";;;;;
5/4/1992 00:00:00;"S";"LAZIO";"LATINA";"LISTA REFERENDUM";2291;"CONTI IN ODORISIO ANNA MARIA D";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CANTU'";"FEDERAZIONE DEI VERDI";5865;"ZENNARO GIORGIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"CPA";481;"ARTINA EMILIO MARIA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"FEDERALISMO-PENS.UV.";212;"ARIZZI AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"MOVIMENTO DELLE LIBERTA'";167;"ROVIDA MAURIZIO AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"DC";67692;"CARRARA ANDREINO FRANCO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LEGA LOMBARDA";41377;"PAGLIARINI GIANCARLO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PDS";18635;"GALIMBERTI GIULIA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PSI";20358;"VALIETTI GIUSEPPE DETTO BEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"RIFONDAZIONE COMUNISTA";7725;"BARONI SEBASTIANO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PRI";4383;"TONOLINI FRANCO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"MSI-DN";5309;"VEZZOLI MARIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"FEDERAZIONE DEI VERDI";5850;"REDUZZI LUIGI";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PLI";3454;"TARONI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LEGA ALPINA LUMBARDA";6351;"MICCINI EUGENIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LISTA PANNELLA";2058;"MONTICELLI MARIA DETTA MARIA M";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PARTITO PENSIONATI";4736;"FATUZZO ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LA LEGA CAS-PENS.";2781;"PASQUINI FAUSTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"PSDI-LEGA NUOVA";1482;"GATTI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LG.LOMB.EUR.T.LIB.";3746;"FALCHETTI GIANCARLO LUIGI";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"LISTA REFERENDUM";1102;"CARPINELLI POTITO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"ALLEANZA LOMBARDA AUTONOMIA";1484;"GUGLIELMI IN MARAI BARBARA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"CPA";541;"ARTINA EMILIO MARIA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"FEDERALISMO-PENS.UV.";222;"CALIFFO EUGENIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"TREVIGLIO";"MOVIMENTO DELLE LIBERTA'";184;"BUZZETTI ENRICO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"DC";50348;"COLOMBO IN SVEVO MARIAPAOLA";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LEGA LOMBARDA";30849;"BEDONI MARISA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PDS";13289;"FACCHINETTI MARCO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PSI";21486;"MARNIGA VITTORIO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"RIFONDAZIONE COMUNISTA";5658;"LORENZI ROBERTO ANDREA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PRI";4281;"MINOLFI AMBROGIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"MSI-DN";3247;"BUFFOLI ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"FEDERAZIONE DEI VERDI";2074;"MACULOTTI IN ORINI PIERA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PLI";6197;"GARATTI LUCIANO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LEGA ALPINA LUMBARDA";4997;"MORETTI SILVIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LISTA PANNELLA";1075;"DAMIANI GIUSEPPE DETTO KEN DAM";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PARTITO PENSIONATI";1430;"BENINI GIUSEPPINA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LA LEGA CAS-PENS.";1781;"LEBANO VED.CONFALONE AUGUSTA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"PSDI-LEGA NUOVA";994;"MARSETTI FRANCO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LG.LOMB.EUR.T.LIB.";2365;"FEDERICI GIANPIETRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"LISTA REFERENDUM";594;"WEISSMANN ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"ALLEANZA LOMBARDA AUTONOMIA";1019;"GUGLIELMI IN MARAI BARBARA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"CPA";1037;"DUCOLI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"FEDERALISMO-PENS.UV.";111;"LICINI ALBERTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRENO";"MOVIMENTO DELLE LIBERTA'";171;"ODELLI DIEGO BATTISTA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"DC";66206;"MARTINAZZOLI FERMO DETTO MINO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LEGA LOMBARDA";47560;"TABLADINI FRANCESCO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PDS";27215;"COMINI ROSA ANGELA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PSI";19861;"UGAZIO ALBERTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"RIFONDAZIONE COMUNISTA";10168;"RIZZINI GRAZIANO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PRI";8409;"VALERIO PIER LUIGI";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"MSI-DN";7663;"BOSIO ADRIANO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"FEDERAZIONE DEI VERDI";4085;"BRUSTIA PIERLUIGI DETTO GIGI";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PLI";6179;"QUILLERI FAUSTO DETTO SAM";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LEGA ALPINA LUMBARDA";4269;"DE PAOLI ELIDIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LISTA PANNELLA";2009;"FACCIO ADELE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PARTITO PENSIONATI";1888;"ITALIA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LA LEGA CAS-PENS.";1571;"SIRTORI PIERGIORGIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"PSDI-LEGA NUOVA";1431;"CHIAPPALUPI ANNIBALE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LG.LOMB.EUR.T.LIB.";2085;"FEDERICI GIANPIETRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"LISTA REFERENDUM";1233;"JOB ENRICO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"ALLEANZA LOMBARDA AUTONOMIA";856;"MAININI VED.BRIVIO LUIGIA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"CPA";1625;"BENTIVOGLIO ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"FEDERALISMO-PENS.UV.";228;"GHIDONI EDOARDO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BRESCIA";"MOVIMENTO DELLE LIBERTA'";208;"PALA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CHIARI";"DC";46622;"FERRARI BRUNO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"CHIARI";"LEGA LOMBARDA";28124;"LEONI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CHIARI";"PDS";14100;"REBECCHI ALDO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CHIARI";"PSI";11715;"ZAVAGLIO PATERLINI ORNELLA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CHIARI";"RIFONDAZIONE COMUNISTA";5674;"GOBBI IN ZORBA ELISA";;;;;
