"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1642";;"1465";"747";"47";"LA SINISTRA L'ARCOBALENO";"35"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CANAZEI";"1296";;"1087";"514";"39";"LA SINISTRA L'ARCOBALENO";"47"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11333";;"9681";"4724";"236";"LA SINISTRA L'ARCOBALENO";"759"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAPRIANA";"410";;"348";"163";"7";"LA SINISTRA L'ARCOBALENO";"43"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7216";;"6064";"2902";"165";"LA SINISTRA L'ARCOBALENO";"244"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARANO";"711";;"574";"268";"16";"LA SINISTRA L'ARCOBALENO";"50"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2540";;"2132";"1074";"104";"LA SINISTRA L'ARCOBALENO";"89"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CARISOLO";"653";;"567";"280";"21";"LA SINISTRA L'ARCOBALENO";"17"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"242";;"186";"105";"10";"LA SINISTRA L'ARCOBALENO";"1"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CARZANO";"386";;"336";"168";"13";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"853";;"769";"394";"39";"LA SINISTRA L'ARCOBALENO";"7"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"988";;"863";"420";"26";"LA SINISTRA L'ARCOBALENO";"26"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"814";;"727";"372";"24";"LA SINISTRA L'ARCOBALENO";"27"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"CASTELFONDO";"437";;"356";"190";"19";"LA SINISTRA L'ARCOBALENO";"11"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3308";;"2605";"1335";"120";"LA SINISTRA L'ARCOBALENO";"104"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"CASTEL CONDINO";"191";;"162";"88";"3";"LA SINISTRA L'ARCOBALENO";"6"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1887";;"1611";"805";"62";"LA SINISTRA L'ARCOBALENO";"21"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO-MOLINA DI FIEMME";"1599";;"1320";"653";"41";"LA SINISTRA L'ARCOBALENO";"62"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1683";;"1470";"721";"27";"LA SINISTRA L'ARCOBALENO";"76"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"962";;"814";"399";"24";"UNIONE DI CENTRO";"7"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MALOSCO";"268";;"221";"113";"9";"UNIONE DI CENTRO";"12"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLANDRO";"1270";;"1117";"578";"47";"UNIONE DI CENTRO";"2"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MASSIMENO";"88";;"73";"36";"3";"UNIONE DI CENTRO";"1"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VIPITENO";"4263";;"3604";"1757";"89";"UNIONE DI CENTRO";"47"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MAZZIN";"342";;"284";"143";"11";"UNIONE DI CENTRO";"26"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZANA";"639";;"523";"268";"21";"UNIONE DI CENTRO";"34"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MEZZANO";"1201";;"1045";"506";"27";"UNIONE DI CENTRO";"141"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOCORONA";"3511";;"2945";"1480";"75";"UNIONE DI CENTRO";"230"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOLOMBARDO";"4580";;"3758";"1815";"108";"UNIONE DI CENTRO";"307"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MOENA";"1934";;"1541";"760";"45";"UNIONE DI CENTRO";"96"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MOLINA DI LEDRO";"1102";;"915";"467";"16";"UNIONE DI CENTRO";"42"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MOLVENO";"792";;"687";"332";"15";"UNIONE DI CENTRO";"46"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MONCLASSICO";"570";;"490";"243";"16";"UNIONE DI CENTRO";"34"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MONTAGNE";"196";;"167";"78";"14";"UNIONE DI CENTRO";"19"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MORI";"6508";;"5501";"2703";"117";"UNIONE DI CENTRO";"431"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NAGO-TORBOLE";"1843";;"1547";"765";"52";"UNIONE DI CENTRO";"74"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"NANNO";"430";;"389";"204";"16";"UNIONE DI CENTRO";"22"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"NAVE SAN ROCCO";"882";;"762";"401";"29";"UNIONE DI CENTRO";"54"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NOGAREDO";"1400";;"1204";"605";"25";"UNIONE DI CENTRO";"94"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NOMI";"955";;"762";"377";"27";"UNIONE DI CENTRO";"63"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"NOVALEDO";"683";;"530";"266";"14";"UNIONE DI CENTRO";"44"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"OSPEDALETTO";"563";;"498";"255";"13";"UNIONE DI CENTRO";"32"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"OSSANA";"578";;"500";"248";"21";"UNIONE DI CENTRO";"34"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PADERGNONE";"473";;"408";"205";"18";"UNIONE DI CENTRO";"35"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PALU' DEL FERSINA";"147";;"126";"71";"2";"UNIONE DI CENTRO";"15"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PANCHIA'";"508";;"400";"206";"12";"UNIONE DI CENTRO";"41"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PEIO";"1421";;"1151";"596";"37";"UNIONE DI CENTRO";"104"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PELLIZZANO";"566";;"459";"231";"8";"UNIONE DI CENTRO";"30"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PELUGO";"252";;"221";"102";"10";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PERGINE VALSUGANA";"13355";;"10984";"5379";"252";"UNIONE DI CENTRO";"895"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PIEVE DI BONO";"1013";;"814";"423";"24";"UNIONE DI CENTRO";"94"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PIEVE DI LEDRO";"438";;"389";"194";"4";"UNIONE DI CENTRO";"27"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PIEVE TESINO";"558";;"463";"234";"13";"UNIONE DI CENTRO";"17"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PINZOLO";"2237";;"1955";"972";"39";"UNIONE DI CENTRO";"164"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"POMAROLO";"1642";;"1458";"749";"36";"UNIONE DI CENTRO";"102"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"POZZA DI FASSA";"1403";;"1189";"588";"29";"UNIONE DI CENTRO";"80"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PRASO";"274";;"214";"117";"5";"UNIONE DI CENTRO";"19"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PREDAZZO";"3168";;"2573";"1262";"67";"UNIONE DI CENTRO";"293"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREORE";"297";;"264";"131";"4";"UNIONE DI CENTRO";"24"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PREZZO";"152";;"132";"68";"5";"UNIONE DI CENTRO";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RABBI";"1039";;"843";"425";"56";"UNIONE DI CENTRO";"77"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RAGOLI";"565";;"492";"259";"17";"UNIONE DI CENTRO";"62"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"REVO'";"837";;"662";"331";"19";"UNIONE DI CENTRO";"70"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RIVA DEL GARDA";"10962";;"8957";"4268";"157";"UNIONE DI CENTRO";"459"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMALLO";"432";;"382";"198";"15";"UNIONE DI CENTRO";"44"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROMENO";"932";;"805";"401";"21";"UNIONE DI CENTRO";"65"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCEGNO";"1966";;"1560";"752";"55";"UNIONE DI CENTRO";"132"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCHI VALSUGANA";"303";;"242";"122";"5";"UNIONE DI CENTRO";"14"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONCONE";"1025";;"879";"429";"36";"UNIONE DI CENTRO";"87"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"RONZO-CHIENIS";"766";;"615";"330";"9";"UNIONE DI CENTRO";"60"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RONZONE";"281";;"240";"124";"4";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"ROVERE' DELLA LUNA";"1115";;"989";"505";"29";"UNIONE DI CENTRO";"87"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"ROVERETO";"25522";;"21126";"9890";"407";"UNIONE DI CENTRO";"1422"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUFFRE'-MENDOLA";"318";;"262";"126";"12";"UNIONE DI CENTRO";"21"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"RUMO";"587";;"496";"257";"20";"UNIONE DI CENTRO";"43"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAGRON MIS";"167";;"138";"67";"1";"UNIONE DI CENTRO";"18"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SAMONE";"374";;"337";"164";"9";"UNIONE DI CENTRO";"15"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SAN LORENZO IN BANALE";"817";;"674";"338";"23";"UNIONE DI CENTRO";"71"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SAN MICHELE ALL'ADIGE";"1718";;"1477";"727";"40";"UNIONE DI CENTRO";"81"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SANT'ORSOLA TERME";"691";;"573";"278";"14";"UNIONE DI CENTRO";"42"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SANZENO";"662";;"566";"296";"19";"UNIONE DI CENTRO";"46"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SARNONICO";"479";;"413";"205";"20";"UNIONE DI CENTRO";"53"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SCURELLE";"963";;"827";"401";"31";"UNIONE DI CENTRO";"69"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SEGONZANO";"1010";;"846";"418";"16";"UNIONE DI CENTRO";"73"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SFRUZ";"234";;"205";"105";"6";"UNIONE DI CENTRO";"26"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SIROR";"909";;"782";"382";"18";"UNIONE DI CENTRO";"58"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SMARANO";"303";;"270";"135";"6";"UNIONE DI CENTRO";"34"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SORAGA";"445";;"392";"197";"14";"UNIONE DI CENTRO";"56"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SOVER";"655";;"536";"266";"19";"UNIONE DI CENTRO";"63"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SPERA";"425";;"381";"181";"10";"UNIONE DI CENTRO";"35"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"SPIAZZO";"850";;"697";"340";"23";"UNIONE DI CENTRO";"51"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SPORMAGGIORE";"800";;"702";"369";"12";"UNIONE DI CENTRO";"68"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"SPORMINORE";"509";;"447";"227";"21";"UNIONE DI CENTRO";"45"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STENICO";"797";;"658";"328";"22";"UNIONE DI CENTRO";"75"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STORO";"3266";;"2788";"1360";"99";"UNIONE DI CENTRO";"251"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"STREMBO";"361";;"294";"146";"15";"UNIONE DI CENTRO";"24"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"STRIGNO";"1026";;"818";"410";"23";"UNIONE DI CENTRO";"52"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TASSULLO";"1321";;"1098";"538";"43";"UNIONE DI CENTRO";"91"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE";"1381";;"1161";"553";"25";"UNIONE DI CENTRO";"94"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TELVE DI SOPRA";"444";;"386";"187";"10";"UNIONE DI CENTRO";"31"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TENNA";"688";;"579";"290";"15";"UNIONE DI CENTRO";"54"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TENNO";"1376";;"1158";"581";"19";"UNIONE DI CENTRO";"71"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERLAGO";"1216";;"1063";"538";"26";"UNIONE DI CENTRO";"96"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TERRAGNOLO";"601";;"479";"257";"13";"UNIONE DI CENTRO";"47"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERRES";"227";;"203";"92";"9";"UNIONE DI CENTRO";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TERZOLAS";"448";;"401";"197";"8";"UNIONE DI CENTRO";"31"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TESERO";"1962";;"1562";"752";"46";"UNIONE DI CENTRO";"164"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIARNO DI SOPRA";"655";;"559";"271";"8";"UNIONE DI CENTRO";"51"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIARNO DI SOTTO";"483";;"407";"201";"13";"UNIONE DI CENTRO";"33"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TIONE DI TRENTO";"2510";;"2104";"996";"59";"UNIONE DI CENTRO";"419"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TON";"903";;"748";"398";"35";"UNIONE DI CENTRO";"57"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TONADICO";"1024";;"830";"405";"12";"UNIONE DI CENTRO";"83"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TORCEGNO";"497";;"433";"208";"16";"UNIONE DI CENTRO";"26"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"TRAMBILENO";"1025";;"848";"413";"21";"UNIONE DI CENTRO";"73"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"TRANSACQUA";"1490";;"1242";"596";"25";"UNIONE DI CENTRO";"125"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TRENTO";"79461";;"66414";"31226";"1411";"UNIONE DI CENTRO";"5807"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TRES";"455";;"391";"203";"19";"UNIONE DI CENTRO";"38"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"TUENNO";"1632";;"1400";"701";"37";"UNIONE DI CENTRO";"96"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"VALDA";"146";;"120";"62";"3";"UNIONE DI CENTRO";"15"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"GRIGNO";"1695";;"1386";"677";"40";"LA SINISTRA L'ARCOBALENO";"76"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1292";;"1108";"541";"33";"LA SINISTRA L'ARCOBALENO";"14"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"GRUMES";"302";;"295";"143";"10";"LA SINISTRA L'ARCOBALENO";"14"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"TIRES";"635";;"553";"284";"8";"LA SINISTRA L'ARCOBALENO";"18"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"IMER";"848";;"722";"357";"11";"LA SINISTRA L'ARCOBALENO";"57"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1654";;"1441";"724";"36";"LA SINISTRA L'ARCOBALENO";"48"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"ISERA";"1864";;"1562";"778";"37";"LA SINISTRA L'ARCOBALENO";"131"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA";"648";;"546";"255";"21";"LA SINISTRA L'ARCOBALENO";"23"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"IVANO-FRACENA";"180";;"156";"77";"5";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"LASINO";"904";;"790";"380";"16";"LA SINISTRA L'ARCOBALENO";"80"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"LARDARO";"148";;"119";"60";"6";"LA SINISTRA L'ARCOBALENO";"10"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"659";;"527";"266";"15";"LA SINISTRA L'ARCOBALENO";"19"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LAVARONE";"848";;"707";"342";"8";"LA SINISTRA L'ARCOBALENO";"46"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2058";;"1765";"912";"89";"LA SINISTRA L'ARCOBALENO";"39"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"LAVIS";"5577";;"4788";"2352";"120";"LA SINISTRA L'ARCOBALENO";"376"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"662";;"573";"297";"10";"LA SINISTRA L'ARCOBALENO";"31"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LEVICO TERME";"4920";;"4008";"1977";"101";"LA SINISTRA L'ARCOBALENO";"334"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"LISIGNAGO";"332";;"291";"151";"13";"LA SINISTRA L'ARCOBALENO";"21"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALDAORA";"1974";;"1685";"843";"58";"LA SINISTRA L'ARCOBALENO";"63"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VAL DI VIZZE";"1880";;"1579";"788";"60";"LA SINISTRA L'ARCOBALENO";"78"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"LIVO";"601";;"504";"256";"30";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE AURINA";"3875";;"3348";"1713";"150";"LA SINISTRA L'ARCOBALENO";"102"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"LOMASO";"1067";;"898";"453";"31";"LA SINISTRA L'ARCOBALENO";"49"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE DI CASIES";"1421";;"1276";"656";"40";"LA SINISTRA L'ARCOBALENO";"24"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"LONA-LASES";"502";;"437";"219";"3";"LA SINISTRA L'ARCOBALENO";"21"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VANDOIES";"2115";;"1802";"916";"53";"LA SINISTRA L'ARCOBALENO";"44"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LUSERNA";"250";;"180";"83";"8";"LA SINISTRA L'ARCOBALENO";"27"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VARNA";"2709";;"2358";"1138";"44";"LA SINISTRA L'ARCOBALENO";"116"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VELTURNO";"1719";;"1484";"722";"41";"LA SINISTRA L'ARCOBALENO";"52"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"582";;"504";"269";"23";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MALE'";"1484";;"1232";"616";"31";"LA SINISTRA L'ARCOBALENO";"72"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"962";;"814";"399";"24";"LA SINISTRA L'ARCOBALENO";"16"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MALOSCO";"268";;"221";"113";"9";"LA SINISTRA L'ARCOBALENO";"4"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLANDRO";"1270";;"1117";"578";"47";"LA SINISTRA L'ARCOBALENO";"37"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MASSIMENO";"88";;"73";"36";"3";"LA SINISTRA L'ARCOBALENO";"6"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VIPITENO";"4263";;"3604";"1757";"89";"LA SINISTRA L'ARCOBALENO";"127"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MAZZIN";"342";;"284";"143";"11";"LA SINISTRA L'ARCOBALENO";"14"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZANA";"639";;"523";"268";"21";"LA SINISTRA L'ARCOBALENO";"15"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MEZZANO";"1201";;"1045";"506";"27";"LA SINISTRA L'ARCOBALENO";"62"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOCORONA";"3511";;"2945";"1480";"75";"LA SINISTRA L'ARCOBALENO";"152"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOLOMBARDO";"4580";;"3758";"1815";"108";"LA SINISTRA L'ARCOBALENO";"258"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MOENA";"1934";;"1541";"760";"45";"LA SINISTRA L'ARCOBALENO";"141"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MOLINA DI LEDRO";"1102";;"915";"467";"16";"LA SINISTRA L'ARCOBALENO";"80"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MOLVENO";"792";;"687";"332";"15";"LA SINISTRA L'ARCOBALENO";"27"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"MONCLASSICO";"570";;"490";"243";"16";"LA SINISTRA L'ARCOBALENO";"16"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MONTAGNE";"196";;"167";"78";"14";"LA SINISTRA L'ARCOBALENO";"13"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"MORI";"6508";;"5501";"2703";"117";"LA SINISTRA L'ARCOBALENO";"537"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NAGO-TORBOLE";"1843";;"1547";"765";"52";"LA SINISTRA L'ARCOBALENO";"109"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"NANNO";"430";;"389";"204";"16";"LA SINISTRA L'ARCOBALENO";"12"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"NAVE SAN ROCCO";"882";;"762";"401";"29";"LA SINISTRA L'ARCOBALENO";"43"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NOGAREDO";"1400";;"1204";"605";"25";"LA SINISTRA L'ARCOBALENO";"99"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"NOMI";"955";;"762";"377";"27";"LA SINISTRA L'ARCOBALENO";"72"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"NOVALEDO";"683";;"530";"266";"14";"LA SINISTRA L'ARCOBALENO";"42"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"OSPEDALETTO";"563";;"498";"255";"13";"LA SINISTRA L'ARCOBALENO";"23"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"OSSANA";"578";;"500";"248";"21";"LA SINISTRA L'ARCOBALENO";"19"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PADERGNONE";"473";;"408";"205";"18";"LA SINISTRA L'ARCOBALENO";"19"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PALU' DEL FERSINA";"147";;"126";"71";"2";"LA SINISTRA L'ARCOBALENO";"6"
"TRENTINO ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PANCHIA'";"508";;"400";"206";"12";"LA SINISTRA L'ARCOBALENO";"24"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PEIO";"1421";;"1151";"596";"37";"LA SINISTRA L'ARCOBALENO";"48"
"TRENTINO ALTO ADIGE";"TRENTO";"TRENTO";"PELLIZZANO";"566";;"459";"231";"8";"LA SINISTRA L'ARCOBALENO";"33"
"TRENTINO ALTO ADIGE";"ROVERETO";"TRENTO";"PELUGO";"252";;"221";"102";"10";"LA SINISTRA L'ARCOBALENO";"9"
