"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVIZZANA";"180";;"155";"75";"9";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"24"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1756";;"1482";"726";"25";"SCELTA CIVICA CON MONTI PER L'ITALIA";"60"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MARTELLO";"604";;"502";"275";"9";"SCELTA CIVICA CON MONTI PER L'ITALIA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MELTINA";"1074";;"922";"486";"22";"SCELTA CIVICA CON MONTI PER L'ITALIA";"17"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MERANO";"25487";;"19695";"9204";"284";"SCELTA CIVICA CON MONTI PER L'ITALIA";"2174"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PRATO ALLO STELVIO";"2275";;"1851";"944";"49";"SCELTA CIVICA CON MONTI PER L'ITALIA";"30"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PROVES";"187";;"159";"100";"10";"SCELTA CIVICA CON MONTI PER L'ITALIA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"914";;"782";"385";"19";"SCELTA CIVICA CON MONTI PER L'ITALIA";"11"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN GENESIO ATESINO";"1986";;"1737";"879";"43";"SCELTA CIVICA CON MONTI PER L'ITALIA";"25"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN LEONARDO IN PASSIRIA";"2425";;"1976";"1014";"43";"SCELTA CIVICA CON MONTI PER L'ITALIA";"23"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2794";;"2408";"1171";"34";"SCELTA CIVICA CON MONTI PER L'ITALIA";"133"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"621";;"525";"281";"8";"SCELTA CIVICA CON MONTI PER L'ITALIA";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SILANDRO";"3947";;"3310";"1611";"71";"SCELTA CIVICA CON MONTI PER L'ITALIA";"77"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SLUDERNO";"1260";;"992";"487";"19";"SCELTA CIVICA CON MONTI PER L'ITALIA";"12"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SARENTINO";"4760";;"4058";"2038";"106";"SCELTA CIVICA CON MONTI PER L'ITALIA";"83"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SCENA";"1931";;"1601";"815";"50";"SCELTA CIVICA CON MONTI PER L'ITALIA";"23"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ANDRIANO";"688";;"607";"305";"12";"SCELTA CIVICA CON MONTI PER L'ITALIA";"20"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"AVELENGO";"494";;"411";"217";"14";"SCELTA CIVICA CON MONTI PER L'ITALIA";"8"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"913";;"779";"408";"20";"SCELTA CIVICA CON MONTI PER L'ITALIA";"10"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"519";;"444";"229";"14";"SCELTA CIVICA CON MONTI PER L'ITALIA";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1332";;"1112";"567";"32";"SCELTA CIVICA CON MONTI PER L'ITALIA";"24"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1686";;"1389";"689";"21";"SCELTA CIVICA CON MONTI PER L'ITALIA";"19"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"664";;"519";"261";"13";"SCELTA CIVICA CON MONTI PER L'ITALIA";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2051";;"1636";"838";"58";"SCELTA CIVICA CON MONTI PER L'ITALIA";"11"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"416";;"343";"179";"13";"SCELTA CIVICA CON MONTI PER L'ITALIA";"7"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3731";;"3005";"1521";"87";"SCELTA CIVICA CON MONTI PER L'ITALIA";"64"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2478";;"2038";"998";"46";"SCELTA CIVICA CON MONTI PER L'ITALIA";"41"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1250";;"1058";"522";"11";"SCELTA CIVICA CON MONTI PER L'ITALIA";"75"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"976";;"843";"421";"14";"SCELTA CIVICA CON MONTI PER L'ITALIA";"18"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1394";;"1146";"604";"36";"SCELTA CIVICA CON MONTI PER L'ITALIA";"8"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1263";;"1061";"503";"17";"SCELTA CIVICA CON MONTI PER L'ITALIA";"42"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"259";;"231";"111";"4";"SCELTA CIVICA CON MONTI PER L'ITALIA";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1673";;"1356";"695";"42";"SCELTA CIVICA CON MONTI PER L'ITALIA";"20"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"810";;"601";"315";"18";"SCELTA CIVICA CON MONTI PER L'ITALIA";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CURON VENOSTA";"1617";;"1301";"691";"27";"SCELTA CIVICA CON MONTI PER L'ITALIA";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1176";;"1001";"514";"22";"SCELTA CIVICA CON MONTI PER L'ITALIA";"36"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1842";;"1614";"821";"33";"SCELTA CIVICA CON MONTI PER L'ITALIA";"50"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1713";;"1485";"745";"54";"SCELTA CIVICA CON MONTI PER L'ITALIA";"24"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"872";;"750";"400";"23";"SCELTA CIVICA CON MONTI PER L'ITALIA";"18"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"979";;"833";"410";"25";"SCELTA CIVICA CON MONTI PER L'ITALIA";"15"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1961";;"1616";"819";"55";"SCELTA CIVICA CON MONTI PER L'ITALIA";"70"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PREDOI";"427";;"346";"193";"16";"SCELTA CIVICA CON MONTI PER L'ITALIA";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2950";;"2446";"1264";"64";"SCELTA CIVICA CON MONTI PER L'ITALIA";"49"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1898";;"1598";"832";"47";"SCELTA CIVICA CON MONTI PER L'ITALIA";"36"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4912";;"4109";"2083";"121";"SCELTA CIVICA CON MONTI PER L'ITALIA";"113"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1686";;"1389";"689";"21";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"664";;"519";"261";"13";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2051";;"1636";"838";"58";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"651";;"553";"279";"15";"L'ALTO ADIGE NEL CUORE";"22"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"416";;"343";"179";"13";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3731";;"3005";"1521";"87";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1282";;"1054";"552";"27";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2538";;"2143";"1084";"47";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"L'ALTO ADIGE NEL CUORE";"39"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3105";;"2600";"1272";"75";"L'ALTO ADIGE NEL CUORE";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2478";;"2038";"998";"46";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"1024";;"889";"453";"20";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"114";;"102";"51";"2";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1250";;"1058";"522";"11";"L'ALTO ADIGE NEL CUORE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4314";;"3589";"1777";"99";"L'ALTO ADIGE NEL CUORE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"976";;"843";"421";"14";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1859";;"1584";"813";"41";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3403";;"2994";"1490";"91";"L'ALTO ADIGE NEL CUORE";"16"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2231";;"1895";"971";"74";"L'ALTO ADIGE NEL CUORE";"17"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1487";;"1279";"629";"50";"L'ALTO ADIGE NEL CUORE";"7"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTINA SULLA STRADA DEL VINO";"435";;"389";"197";"11";"L'ALTO ADIGE NEL CUORE";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MONTAGNA";"1129";;"1001";"490";"36";"L'ALTO ADIGE NEL CUORE";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1394";;"1146";"604";"36";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1263";;"1061";"503";"17";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1805";;"1550";"768";"21";"L'ALTO ADIGE NEL CUORE";"69"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10485";;"8557";"4154";"203";"L'ALTO ADIGE NEL CUORE";"49"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"259";;"231";"111";"4";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5249";;"4427";"2115";"208";"L'ALTO ADIGE NEL CUORE";"40"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1759";;"1507";"780";"34";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3547";;"3019";"1502";"99";"L'ALTO ADIGE NEL CUORE";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1673";;"1356";"695";"42";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1847";;"1536";"783";"57";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"810";;"601";"315";"18";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TERENTO";"1151";;"958";"498";"32";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"1001";;"835";"410";"12";"L'ALTO ADIGE NEL CUORE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CURON VENOSTA";"1617";;"1301";"691";"27";"L'ALTO ADIGE NEL CUORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2301";;"1914";"960";"50";"L'ALTO ADIGE NEL CUORE";"14"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA NEL PARCO NATURALE";"684";;"558";"276";"17";"L'ALTO ADIGE NEL CUORE";"6"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"279";;"243";"125";"8";"L'ALTO ADIGE NEL CUORE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2111";;"1691";"870";"71";"SCELTA CIVICA CON MONTI PER L'ITALIA";"15"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1085";;"905";"463";"33";"SCELTA CIVICA CON MONTI PER L'ITALIA";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1156";;"968";"486";"8";"SCELTA CIVICA CON MONTI PER L'ITALIA";"55"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"621";;"517";"270";"15";"SCELTA CIVICA CON MONTI PER L'ITALIA";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3379";;"2765";"1365";"66";"SCELTA CIVICA CON MONTI PER L'ITALIA";"56"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3409";;"2803";"1321";"48";"SCELTA CIVICA CON MONTI PER L'ITALIA";"155"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7576";;"6291";"3007";"157";"SCELTA CIVICA CON MONTI PER L'ITALIA";"178"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2674";;"2210";"1115";"47";"SCELTA CIVICA CON MONTI PER L'ITALIA";"31"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"229";;"165";"94";"13";"SCELTA CIVICA CON MONTI PER L'ITALIA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3400";;"2758";"1389";"83";"SCELTA CIVICA CON MONTI PER L'ITALIA";"47"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1886";;"1584";"805";"43";"SCELTA CIVICA CON MONTI PER L'ITALIA";"44"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"788";;"698";"361";"20";"SCELTA CIVICA CON MONTI PER L'ITALIA";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN CANDIDO";"2262";;"1807";"881";"44";"SCELTA CIVICA CON MONTI PER L'ITALIA";"108"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN LORENZO DI SEBATO";"2523";;"2144";"1057";"66";"SCELTA CIVICA CON MONTI PER L'ITALIA";"62"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13769";;"11354";"5407";"180";"SCELTA CIVICA CON MONTI PER L'ITALIA";"956"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1827";;"1548";"775";"62";"SCELTA CIVICA CON MONTI PER L'ITALIA";"46"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2243";;"1876";"924";"60";"SCELTA CIVICA CON MONTI PER L'ITALIA";"60"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"585";;"488";"239";"4";"SCELTA CIVICA CON MONTI PER L'ITALIA";"40"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1705";;"1472";"738";"33";"SCELTA CIVICA CON MONTI PER L'ITALIA";"30"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2143";;"1847";"938";"60";"SCELTA CIVICA CON MONTI PER L'ITALIA";"44"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALDAORA";"2083";;"1765";"896";"60";"SCELTA CIVICA CON MONTI PER L'ITALIA";"45"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VAL DI VIZZE";"1930";;"1609";"802";"46";"SCELTA CIVICA CON MONTI PER L'ITALIA";"49"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE AURINA";"3998";;"3373";"1711";"136";"SCELTA CIVICA CON MONTI PER L'ITALIA";"67"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE DI CASIES";"1498";;"1314";"672";"41";"SCELTA CIVICA CON MONTI PER L'ITALIA";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VANDOIES";"2173";;"1838";"935";"59";"SCELTA CIVICA CON MONTI PER L'ITALIA";"35"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VARNA";"2825";;"2414";"1182";"37";"SCELTA CIVICA CON MONTI PER L'ITALIA";"103"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VELTURNO";"1801";;"1560";"775";"45";"SCELTA CIVICA CON MONTI PER L'ITALIA";"34"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"964";;"761";"372";"16";"SCELTA CIVICA CON MONTI PER L'ITALIA";"22"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLANDRO";"1268";;"1079";"568";"47";"SCELTA CIVICA CON MONTI PER L'ITALIA";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"VIPITENO";"4568";;"3574";"1780";"84";"SCELTA CIVICA CON MONTI PER L'ITALIA";"222"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1328";;"1052";"504";"26";"SCELTA CIVICA CON MONTI PER L'ITALIA";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SANTA CRISTINA VALGARDENA";"1266";;"1054";"541";"35";"SCELTA CIVICA CON MONTI PER L'ITALIA";"33"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"994";;"830";"447";"33";"SCELTA CIVICA CON MONTI PER L'ITALIA";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2308";;"1946";"946";"34";"SCELTA CIVICA CON MONTI PER L'ITALIA";"78"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1086";;"921";"465";"32";"SCELTA CIVICA CON MONTI PER L'ITALIA";"17"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"458";;"371";"193";"9";"SCELTA CIVICA CON MONTI PER L'ITALIA";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1361";;"1109";"576";"35";"SCELTA CIVICA CON MONTI PER L'ITALIA";"52"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1790";;"1464";"744";"37";"SCELTA CIVICA CON MONTI PER L'ITALIA";"64"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TIRES";"641";;"562";"284";"12";"SCELTA CIVICA CON MONTI PER L'ITALIA";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1282";;"1054";"552";"27";"SCELTA CIVICA CON MONTI PER L'ITALIA";"28"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"SPERA";"417";;"349";"173";"9";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"73"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"STRIGNO";"997";;"781";"390";"14";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"223"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TAIO";"1960";;"1591";"807";"54";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"332"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"TASSULLO";"1320";;"1113";"547";"31";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"211"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVEDINE";"2071";;"1700";"848";"45";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"514"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1176";;"1001";"514";"22";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"39"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2111";;"1691";"870";"71";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"20"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1085";;"905";"463";"33";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"12"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"VALDA";"143";;"115";"60";"4";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"26"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1842";;"1614";"821";"33";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"46"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LONA-LASES";"510";;"427";"213";"13";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"125"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LUSERNA";"233";;"155";"86";"2";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"20"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"PREDAZZO";"3208";;"2364";"1167";"119";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"592"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PREORE";"297";;"259";"128";"8";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"49"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"PREZZO";"144";;"116";"63";"6";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CROVIANA";"456";;"378";"182";"30";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"102"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CUNEVO";"416";;"350";"178";"21";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"83"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"DAIANO";"492";;"331";"169";"8";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"84"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DAMBEL";"280";;"220";"116";"13";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"24"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DAONE";"458";;"359";"187";"18";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"107"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DARE'";"164";;"132";"56";"2";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"32"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DENNO";"798";;"694";"356";"29";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"136"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DIMARO";"877";;"682";"335";"23";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"220"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"DON";"177";;"148";"75";"8";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"49"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DORSINO";"329";;"265";"129";"8";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"58"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DRENA";"385";;"311";"164";"5";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"55"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"DRO'";"3153";;"2610";"1332";"52";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"413"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"RABBI";"1062";;"767";"400";"55";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"163"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"RAGOLI";"564";;"469";"243";"27";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"111"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"REVO'";"842";;"646";"334";"29";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"111"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"RIVA DEL GARDA";"11064";;"8693";"4216";"229";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"2070"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ROMALLO";"427";;"348";"178";"28";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"39"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"ROMENO";"939";;"759";"343";"31";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"187"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"RONCHI VALSUGANA";"319";;"243";"136";"7";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"58"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SANTA CRISTINA VALGARDENA";"1266";;"1054";"541";"35";"IL POPOLO DELLA LIBERTA' - LEGA NORD";"71"
