"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA PONENTE";2385;;2146;1088;46;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA PONENTE";2385;;2146;1088;46;"CASA DELLE LIBERTA'";"92"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA PONENTE";2385;;2146;1088;46;"L'UNIONE";"151"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA PONENTE";2385;;2146;1088;46;"DIE FREIHEITLICHEN";"153"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"NOVA PONENTE";2385;;2146;1088;46;"PARTITO PENSIONATI";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"SVP";"1629"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"FIAMMA TRICOLORE";"22"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"CASA DELLE LIBERTA'";"417"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"L'UNIONE";"373"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"DIE FREIHEITLICHEN";"163"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"ORTISEI";3137;;2784;1377;104;"PARTITO PENSIONATI";"24"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PERCA";916;;838;428;12;"SVP";"605"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PERCA";916;;838;428;12;"FIAMMA TRICOLORE";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PERCA";916;;838;428;12;"CASA DELLE LIBERTA'";"26"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PONTE GARDENA";122;;112;55;3;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"SVP";"243"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"CASA DELLE LIBERTA'";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"L'UNIONE";"31"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"DIE FREIHEITLICHEN";"72"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"PREDOI";445;;383;209;17;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"SVP";"1962"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"FIAMMA TRICOLORE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"CASA DELLE LIBERTA'";"51"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"L'UNIONE";"102"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"DIE FREIHEITLICHEN";"224"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RACINES";2748;;2438;1266;50;"PARTITO PENSIONATI";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"SVP";"1274"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"CASA DELLE LIBERTA'";"43"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"L'UNIONE";"114"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"DIE FREIHEITLICHEN";"173"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RASUN ANTERSELVA";1855;;1643;854;16;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"SVP";"3243"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"FIAMMA TRICOLORE";"17"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"CASA DELLE LIBERTA'";"150"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"L'UNIONE";"264"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"DIE FREIHEITLICHEN";"248"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RENON";4556;;4065;2053;67;"PARTITO PENSIONATI";"11"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"SVP";"1070"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"FIAMMA TRICOLORE";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"CASA DELLE LIBERTA'";"74"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"L'UNIONE";"68"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"DIE FREIHEITLICHEN";"265"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RIO DI PUSTERIA";1756;;1557;780;38;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"SVP";"536"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"FIAMMA TRICOLORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"CASA DELLE LIBERTA'";"19"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"L'UNIONE";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"DIE FREIHEITLICHEN";"84"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"RODENGO";749;;675;358;12;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"SVP";"1220"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"FIAMMA TRICOLORE";"24"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"CASA DELLE LIBERTA'";"231"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"L'UNIONE";"208"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"DIE FREIHEITLICHEN";"125"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN CANDIDO";2147;;1890;928;45;"PARTITO PENSIONATI";"14"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"SVP";"1520"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"CASA DELLE LIBERTA'";"58"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"L'UNIONE";"247"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"DIE FREIHEITLICHEN";"180"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN LORENZO DI SEBATO";2348;;2088;1044;41;"PARTITO PENSIONATI";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"SVP";"690"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"FIAMMA TRICOLORE";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"CASA DELLE LIBERTA'";"80"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"L'UNIONE";"93"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"DIE FREIHEITLICHEN";"29"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SAN MARTINO IN BADIA";1110;;1005;504;55;"PARTITO PENSIONATI";"9"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"SVP";"710"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"FIAMMA TRICOLORE";"7"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"CASA DELLE LIBERTA'";"145"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"L'UNIONE";"76"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"DIE FREIHEITLICHEN";"47"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SANTA CRISTINA VALGARDENA";1206;;1072;543;54;"PARTITO PENSIONATI";"17"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"SVP";"656"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"FIAMMA TRICOLORE";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"CASA DELLE LIBERTA'";"12"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"SELVA DEI MOLINI";953;;855;465;34;"L'UNIONE";"34"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"DIE FREIHEITLICHEN";"140"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VILLANDRO";1219;;1080;557;39;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"SVP";"1895"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"FIAMMA TRICOLORE";"78"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"CASA DELLE LIBERTA'";"649"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"L'UNIONE";"556"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"DIE FREIHEITLICHEN";"338"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"VIPITENO";4206;;3704;1883;88;"PARTITO PENSIONATI";"26"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AYMAVILLES";1449;;1207;609;37;"FI-AN";"154"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AYMAVILLES";1449;;1207;609;37;"AUT.LIB. DEMOCRATIE";"530"
"VALLE D'AOSTA";"VALLE D'AOSTA";"BARD";107;;94;49;4;"LEGA NORD V.D'AOSTE";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"BARD";107;;94;49;4;"VALLEE D'AOSTE";"32"
"VALLE D'AOSTA";"VALLE D'AOSTA";"BARD";107;;94;49;4;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"BARD";107;;94;49;4;"FIAMMA TRICOLORE";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"BARD";107;;94;49;4;"UNIONE DI CENTRO";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GABY";396;;349;182;6;"FI-AN";"38"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GABY";396;;349;182;6;"AUT.LIB. DEMOCRATIE";"130"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"LEGA NORD V.D'AOSTE";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"VALLEE D'AOSTE";"277"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"ALTERNATIVA SOCIALE MUSSOLINI";"10"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"FIAMMA TRICOLORE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"UNIONE DI CENTRO";"12"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BORGO VALSUGANA";4650;;4056;1937;115;"L'UNIONE SVP";"1717"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BORGO VALSUGANA";4650;;4056;1937;115;"PARTITO PENSIONATI";"125"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BORGO VALSUGANA";4650;;4056;1937;115;"UNIONE POP. AUT.";"424"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BOSENTINO";552;;501;244;22;"FIAMMA TRICOLORE";"16"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BOSENTINO";552;;501;244;22;"CASA DELLE LIBERTA'";"181"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BOSENTINO";552;;501;244;22;"L'UNIONE SVP";"216"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BOSENTINO";552;;501;244;22;"PARTITO PENSIONATI";"23"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"BOSENTINO";552;;501;244;22;"UNIONE POP. AUT.";"28"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"CALCERANICA AL LAGO";891;;783;379;21;"FIAMMA TRICOLORE";"22"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"CALCERANICA AL LAGO";891;;783;379;21;"CASA DELLE LIBERTA'";"283"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"CALCERANICA AL LAGO";891;;783;379;21;"L'UNIONE SVP";"358"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PANCHIA'";511;;429;222;11;"L'UNIONE SVP";"142"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PANCHIA'";511;;429;222;11;"PARTITO PENSIONATI";"13"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PANCHIA'";511;;429;222;11;"UNIONE POP. AUT.";"43"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PERGINE VALSUGANA";12922;;11169;5486;305;"FIAMMA TRICOLORE";"328"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PERGINE VALSUGANA";12922;;11169;5486;305;"CASA DELLE LIBERTA'";"4294"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PERGINE VALSUGANA";12922;;11169;5486;305;"L'UNIONE SVP";"4809"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PERGINE VALSUGANA";12922;;11169;5486;305;"PARTITO PENSIONATI";"391"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PERGINE VALSUGANA";12922;;11169;5486;305;"UNIONE POP. AUT.";"730"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PIEVE TESINO";587;;489;240;10;"FIAMMA TRICOLORE";"16"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BRONZOLO";1691;;1555;754;33;"FIAMMA TRICOLORE";"45"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BRONZOLO";1691;;1555;754;33;"CASA DELLE LIBERTA'";"491"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BRONZOLO";1691;;1555;754;33;"L'UNIONE SVP";"893"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BRONZOLO";1691;;1555;754;33;"DIE FREIHEITLICHEN";"20"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BRONZOLO";1691;;1555;754;33;"PARTITO PENSIONATI";"34"
"TRENTINO-ALTO ADIGE";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";4993;;4408;2062;175;"FIAMMA TRICOLORE";"13"
"TRENTINO-ALTO ADIGE";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";4993;;4408;2062;175;"CASA DELLE LIBERTA'";"294"
"TRENTINO-ALTO ADIGE";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";4993;;4408;2062;175;"L'UNIONE SVP";"3487"
"TRENTINO-ALTO ADIGE";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";4993;;4408;2062;175;"DIE FREIHEITLICHEN";"347"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"SVP";"709"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"FIAMMA TRICOLORE";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"CASA DELLE LIBERTA'";"17"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"L'UNIONE";"61"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"DIE FREIHEITLICHEN";"36"
"TRENTINO-ALTO ADIGE";"MERANO";"MELTINA";975;;856;441;17;"PARTITO PENSIONATI";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"MERANO";24905;;21100;9813;454;"SVP";"6313"
"TRENTINO-ALTO ADIGE";"MERANO";"MERANO";24905;;21100;9813;454;"FIAMMA TRICOLORE";"875"
"TRENTINO-ALTO ADIGE";"MERANO";"MERANO";24905;;21100;9813;454;"CASA DELLE LIBERTA'";"5679"
"TRENTINO-ALTO ADIGE";"MERANO";"VERANO";551;;494;264;12;"L'UNIONE";"65"
"TRENTINO-ALTO ADIGE";"MERANO";"VERANO";551;;494;264;12;"DIE FREIHEITLICHEN";"25"
"TRENTINO-ALTO ADIGE";"MERANO";"VERANO";551;;494;264;12;"PARTITO PENSIONATI";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";2200;;2013;969;83;"SVP";"1276"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";2200;;2013;969;83;"FIAMMA TRICOLORE";"12"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";2200;;2013;969;83;"CASA DELLE LIBERTA'";"367"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BADIA";2200;;2013;969;83;"L'UNIONE";"175"
